SMILES,pKa,Dissociable_Atoms,Functional_Group,Name
CC(C)CC(NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](C)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,4.31,22:35:53:73:106:60,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,L-Alanyl-L-aspartyl-L-serylglycyl-L-glutamylglycyl-L-aspartyl-L-phenylalanyl-L-leucyl-L-alanyl-L-glutamylglycylglycylglycyl-L-valyl-L-arginine (fibrinopeptide A)
CC(C)CC(NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](C)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,3.62,22:35:53:73:106:60,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,L-Alanyl-L-aspartyl-L-serylglycyl-L-glutamylglycyl-L-aspartyl-L-phenylalanyl-L-leucyl-L-alanyl-L-glutamylglycylglycylglycyl-L-valyl-L-arginine (fibrinopeptide A)
CC(C)CC(NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](C)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,3.5,22:35:53:73:106:60,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,L-Alanyl-L-aspartyl-L-serylglycyl-L-glutamylglycyl-L-aspartyl-L-phenylalanyl-L-leucyl-L-alanyl-L-glutamylglycylglycylglycyl-L-valyl-L-arginine (fibrinopeptide A)
CC(C)CC(NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](C)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,2.6,22:35:53:73:106:60,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,L-Alanyl-L-aspartyl-L-serylglycyl-L-glutamylglycyl-L-aspartyl-L-phenylalanyl-L-leucyl-L-alanyl-L-glutamylglycylglycylglycyl-L-valyl-L-arginine (fibrinopeptide A)
Nc1ccccc1C(O)=O,4.78,0:8,aniline:carboxylic_acid,2-Aminobenzoic acid (Anthranilic acid)
Nc1ccccc1C(O)=O,4.78,0:8,aniline:carboxylic_acid,2-Aminobenzoic acid (Anthranilic acid)
Nc1ccccc1C(O)=O,4.96,0:8,aniline:carboxylic_acid,2-Aminobenzoic acid (Anthranilic acid)
Nc1ccccc1C(O)=O,2.01,0:8,aniline:carboxylic_acid,2-Aminobenzoic acid (Anthranilic acid)
Nc1ccccc1C(O)=O,2.22,0:8,aniline:carboxylic_acid,2-Aminobenzoic acid (Anthranilic acid)
Nc1ccccc1C(O)=O,2.08,0:8,aniline:carboxylic_acid,2-Aminobenzoic acid (Anthranilic acid)
Nc1cccc(c1)C(O)=O,4.55,0:8,aniline:carboxylic_acid,3-Aminobenzoic acid
Nc1cccc(c1)C(O)=O,4.76,0:8,aniline:carboxylic_acid,3-Aminobenzoic acid
Nc1cccc(c1)C(O)=O,3.14,0:8,aniline:carboxylic_acid,3-Aminobenzoic acid
Nc1cccc(c1)C(O)=O,3.08,0:8,aniline:carboxylic_acid,3-Aminobenzoic acid
Nc1ccc(cc1)C(O)=O,4.69,0:8,aniline:carboxylic_acid,4-Aminobenzoic acid
Nc1ccc(cc1)C(O)=O,4.87,0:8,aniline:carboxylic_acid,4-Aminobenzoic acid
Nc1ccc(cc1)C(O)=O,2.5,0:8,aniline:carboxylic_acid,4-Aminobenzoic acid
Nc1ccc(cc1)C(O)=O,2.41,0:8,aniline:carboxylic_acid,4-Aminobenzoic acid
Nc1cc2ccccc2c(c1)C(O)=O,4.52,0:12,aniline:carboxylic_acid,3-Amino-1-naphthoic acid
Nc1cc2ccccc2c(c1)C(O)=O,2.52,0:12,aniline:carboxylic_acid,3-Amino-1-naphthoic acid
Nc1ccc(C(O)=O)c2ccccc12,4.84,0:6,aniline:carboxylic_acid,4-Amino-1-naphthoic acid
Nc1ccc(C(O)=O)c2ccccc12,2.0,0:6,aniline:carboxylic_acid,4-Amino-1-naphthoic acid
Nc1cccc2c1cccc2C(O)=O,4.44,0:12,aniline:carboxylic_acid,5-Amino-1-naphthoic acid
Nc1cccc2c1cccc2C(O)=O,2.79,0:12,aniline:carboxylic_acid,5-Amino-1-naphthoic acid
Nc1ccc2c(cccc2C(O)=O)c1,4.55,0:11,aniline:carboxylic_acid,6-Amino-1-naphthoic acid
Nc1ccc2c(cccc2C(O)=O)c1,2.88,0:11,aniline:carboxylic_acid,6-Amino-1-naphthoic acid
Nc1cccc2cccc(C(O)=O)c12,4.55,0:11,aniline:carboxylic_acid,8-Amino-1-naphthoic acid
Nc1cccc2cccc(C(O)=O)c12,1.7,0:11,aniline:carboxylic_acid,8-Amino-1-naphthoic acid
Nc1c(ccc2ccccc12)C(O)=O,4.96,0:12,aniline:carboxylic_acid,1-Amino-2-naphthoic acid
Nc1c(ccc2ccccc12)C(O)=O,1.0,0:12,aniline:carboxylic_acid,1-Amino-2-naphthoic acid
Nc1cc2ccccc2cc1C(O)=O,4.87,0:12,aniline:carboxylic_acid,3-Amino-2-naphthoic acid
Nc1cc2ccccc2cc1C(O)=O,2.41,0:12,aniline:carboxylic_acid,3-Amino-2-naphthoic acid
Nc1cc(cc2ccccc12)C(O)=O,4.49,0:12,aniline:carboxylic_acid,4-Amino-2-naphthoic acid
Nc1cc(cc2ccccc12)C(O)=O,2.91,0:12,aniline:carboxylic_acid,4-Amino-2-naphthoic acid
Nc1ccc(cc1C(O)=O)[S](O)(=O)=O,4.29,0:8,aniline:carboxylic_acid,2-Amino-5-sulfobenzoic acid
Nc1ccc(cc1C(O)=O)[S](O)(=O)=O,1.6,0:8,aniline:carboxylic_acid,2-Amino-5-sulfobenzoic acid
CNc1ccccc1C(O)=O,5.29,1:9,amine_secondary:carboxylic_acid,2-(Methylamino)benzoic acid
CNc1ccccc1C(O)=O,2.0,1:9,amine_secondary:carboxylic_acid,2-(Methylamino)benzoic acid
CCNc1ccccc1C(O)=O,5.7,2:10,amine_secondary:carboxylic_acid,2-(Ethylamino)benzoic acid
CCNc1ccccc1C(O)=O,1.8,2:10,amine_secondary:carboxylic_acid,2-(Ethylamino)benzoic acid
CN(C)c1ccccc1C(O)=O,1.6,1,tertiary_amine,2-(Dimethylamino)benzoic acid
CN(C)c1ccc(cc1)C(O)=O,5.0,1,tertiary_amine,4-(Dimethylamino)benzoic acid
CN(C)c1ccc(cc1)C(O)=O,2.57,1,tertiary_amine,4-(Dimethylamino)benzoic acid
OCCNc1ccccc1C(O)=O,4.82,11:3,carboxylic_acid:amine_secondary,2-(2-Hydroxyethylamino)benzoic acid
OCCNc1ccccc1C(O)=O,2.0,11:3,carboxylic_acid:amine_secondary,2-(2-Hydroxyethylamino)benzoic acid
CN(CCO)c1ccccc1C(O)=O,8.24,1,tertiary_amine,2-(N-2-Hydroxyethyl-N-methylamino)benzoic acid
CCN(CCO)c1ccccc1C(O)=O,8.99,2,tertiary_amine,2-(N-2-Hydroxyethyl-N-ethylamino)benzoic acid
OCCNc1cc(ccc1C(O)=O)C(O)=O,4.73,11:14:3,carboxylic_acid:carboxylic_acid:amine_secondary,"2-(2-Hydroxyethylamino)benzene-1,4-dicarboxylic acid"
OCCNc1cc(ccc1C(O)=O)C(O)=O,3.4,11:14:3,carboxylic_acid:carboxylic_acid:amine_secondary,"2-(2-Hydroxyethylamino)benzene-1,4-dicarboxylic acid"
OCCNc1cc(ccc1C(O)=O)C(O)=O,1.4,11:14:3,carboxylic_acid:carboxylic_acid:amine_secondary,"2-(2-Hydroxyethylamino)benzene-1,4-dicarboxylic acid"
OCCN(CCO)c1cc(ccc1C(O)=O)C(O)=O,7.0,17:14,carboxylic_acid:carboxylic_acid,"2-[Bis(2-hydroxyethyl)amino]benzene-1,4-dicarboxylic acid"
OCCN(CCO)c1cc(ccc1C(O)=O)C(O)=O,3.1,17:14,carboxylic_acid:carboxylic_acid,"2-[Bis(2-hydroxyethyl)amino]benzene-1,4-dicarboxylic acid"
OCCNc1cc(C(O)=O)c(NCCO)cc1C(O)=O,6.74,8:18,carboxylic_acid:carboxylic_acid,"2,5-Bis(2-hydroxyethylamino)benzene-1,4-dicarboxylic acid"
OCCNc1cc(C(O)=O)c(NCCO)cc1C(O)=O,3.66,8:18,carboxylic_acid:carboxylic_acid,"2,5-Bis(2-hydroxyethylamino)benzene-1,4-dicarboxylic acid"
CCOC(=O)c1cc(NCCO)c(cc1NCCO)C(O)=O,5.84,20:8,carboxylic_acid:amine_secondary,"2,5-Bis(2-hydroxyethylamino)benzene-1,4-dicarboxylic acid monoethyl ester"
CCOC(=O)c1cc(NCCO)c(cc1NCCO)C(O)=O,2.1,20:8,carboxylic_acid:amine_secondary,"2,5-Bis(2-hydroxyethylamino)benzene-1,4-dicarboxylic acid monoethyl ester"
OCCNc1cc(C(O)=O)c(cc1C(O)=O)N(CCO)CCO,8.29,8:14,carboxylic_acid:carboxylic_acid,"2-Bis(2-hydroxyethyl)amino-5-(2-hydroxyethylamino)benzene-1,4-dicarboxylic acid"
OCCNc1cc(C(O)=O)c(cc1C(O)=O)N(CCO)CCO,3.65,8:14,carboxylic_acid:carboxylic_acid,"2-Bis(2-hydroxyethyl)amino-5-(2-hydroxyethylamino)benzene-1,4-dicarboxylic acid"
OCCN(CCO)c1cc(C(O)=O)c(cc1C(O)=O)N(CCO)CCO,7.9,11:17:0,carboxylic_acid:carboxylic_acid:alcohol,"2,5-Bis[bis(2-hydroxyethyl)amino]benzene-1,4-dicarboxylic acid"
OCCN(CCO)c1cc(C(O)=O)c(cc1C(O)=O)N(CCO)CCO,4.96,11:17:0,carboxylic_acid:carboxylic_acid:alcohol,"2,5-Bis[bis(2-hydroxyethyl)amino]benzene-1,4-dicarboxylic acid"
OCCN(CCO)c1cc(C(O)=O)c(cc1C(O)=O)N(CCO)CCO,1.9,11:17:0,carboxylic_acid:carboxylic_acid:alcohol,"2,5-Bis[bis(2-hydroxyethyl)amino]benzene-1,4-dicarboxylic acid"
Nc1ccc(cc1N)C(O)=O,4.75,9:7,carboxylic_acid:aniline,"3,4-Diaminobenzoic acid"
Nc1ccc(cc1N)C(O)=O,3.69,9:7,carboxylic_acid:aniline,"3,4-Diaminobenzoic acid"
OC(=O)CNc1cc(C(O)=O)c(NCC(O)=O)cc1C(O)=O,6.94,0:9:15:20,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"2,5-Bis(carboxymethylamino)benzene-1,4-dicarboxylic acid"
OC(=O)CNc1cc(C(O)=O)c(NCC(O)=O)cc1C(O)=O,4.26,0:9:15:20,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"2,5-Bis(carboxymethylamino)benzene-1,4-dicarboxylic acid"
OC(=O)CNc1cc(C(O)=O)c(NCC(O)=O)cc1C(O)=O,3.32,0:9:15:20,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"2,5-Bis(carboxymethylamino)benzene-1,4-dicarboxylic acid"
OC(=O)CNc1cc(C(O)=O)c(NCC(O)=O)cc1C(O)=O,2.32,0:9:15:20,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"2,5-Bis(carboxymethylamino)benzene-1,4-dicarboxylic acid"
Nc1c(O)cccc1C(O)=O,10.12,9:3,carboxylic_acid:phenol,2-Amino-3-hydroxybenzoic acid
Nc1c(O)cccc1C(O)=O,5.19,9:3,carboxylic_acid:phenol,2-Amino-3-hydroxybenzoic acid
OC(=O)CNc1ccccc1,4.38,0:4,carboxylic_acid:amine_secondary,N-Phenylglycine
OC(=O)CNc1ccccc1,2.0,0:4,carboxylic_acid:amine_secondary,N-Phenylglycine
OCCN(CC(O)=O)c1ccccc1C(O)=O,7.73,6:15,carboxylic_acid:carboxylic_acid,N-(2-Carboxyphenyl)-N-(2-hydroxyethyl)glycine
OCCN(CC(O)=O)c1ccccc1C(O)=O,2.41,6:15,carboxylic_acid:carboxylic_acid,N-(2-Carboxyphenyl)-N-(2-hydroxyethyl)glycine
OCCN(CC(O)=O)c1cc(C(O)=O)c(cc1C(O)=O)N(CCO)CC(O)=O,9.06,6:12:18:26,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"2,5-Bis[N-(carboxymethyl)-N-(2-hydroxyethyl)amino]benzene-1,4-dicarboxylic acid"
OCCN(CC(O)=O)c1cc(C(O)=O)c(cc1C(O)=O)N(CCO)CC(O)=O,5.25,6:12:18:26,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"2,5-Bis[N-(carboxymethyl)-N-(2-hydroxyethyl)amino]benzene-1,4-dicarboxylic acid"
OCCN(CC(O)=O)c1cc(C(O)=O)c(cc1C(O)=O)N(CCO)CC(O)=O,2.68,6:12:18:26,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"2,5-Bis[N-(carboxymethyl)-N-(2-hydroxyethyl)amino]benzene-1,4-dicarboxylic acid"
OCCN(CC(O)=O)c1cc(C(O)=O)c(cc1C(O)=O)N(CCO)CC(O)=O,2.0,6:12:18:26,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"2,5-Bis[N-(carboxymethyl)-N-(2-hydroxyethyl)amino]benzene-1,4-dicarboxylic acid"
OC(=O)CNc1cccc2cccnc12,4.26,1:4:12,carboxylic_acid:amine_secondary:pyridine_nitrogen,N-(8-Quinolyl)glycine
OC(=O)CNc1cccc2cccnc12,2.98,1:4:12,carboxylic_acid:amine_secondary:pyridine_nitrogen,N-(8-Quinolyl)glycine
OC(=O)CNc1cccc2cccnc12,1.9,1:4:12,carboxylic_acid:amine_secondary:pyridine_nitrogen,N-(8-Quinolyl)glycine
OC(=O)CC(Nc1ccc(NC(CC(O)=O)C(O)=O)cc1)C(O)=O,6.63,0:14:17:22,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"1,4-Phenylenediiminodibutanedioic acid"
OC(=O)CC(Nc1ccc(NC(CC(O)=O)C(O)=O)cc1)C(O)=O,4.62,0:14:17:22,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"1,4-Phenylenediiminodibutanedioic acid"
OC(=O)CC(Nc1ccc(NC(CC(O)=O)C(O)=O)cc1)C(O)=O,3.58,0:14:17:22,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"1,4-Phenylenediiminodibutanedioic acid"
OC(=O)CC(Nc1ccc(NC(CC(O)=O)C(O)=O)cc1)C(O)=O,3.03,0:14:17:22,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"1,4-Phenylenediiminodibutanedioic acid"
OC(=O)CN(CC(O)=O)c1ccccc1,4.98,0:7,carboxylic_acid:carboxylic_acid,N-Phenyliminodiacetic acid
OC(=O)CN(CC(O)=O)c1ccccc1,5.02,0:7,carboxylic_acid:carboxylic_acid,N-Phenyliminodiacetic acid
OC(=O)CN(CC(O)=O)c1ccccc1,5.04,0:7,carboxylic_acid:carboxylic_acid,N-Phenyliminodiacetic acid
OC(=O)CN(CC(O)=O)c1ccccc1,2.4,0:7,carboxylic_acid:carboxylic_acid,N-Phenyliminodiacetic acid
OC(=O)CN(CC(O)=O)c1ccccc1[S](O)(=O)=O,6.29,0:7,carboxylic_acid:carboxylic_acid,N-(2-Sulfophenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1ccccc1[S](O)(=O)=O,3.4,0:7,carboxylic_acid:carboxylic_acid,N-(2-Sulfophenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1cccc(c1)[S](O)(=O)=O,4.79,0:7,carboxylic_acid:carboxylic_acid,N-(3-Sulfophenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1cccc(c1)[S](O)(=O)=O,2.36,0:7,carboxylic_acid:carboxylic_acid,N-(3-Sulfophenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1ccc(cc1)[S](O)(=O)=O,4.54,0:7,carboxylic_acid:carboxylic_acid,N-(4-Sulfophenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1ccc(cc1)[S](O)(=O)=O,2.31,0:7,carboxylic_acid:carboxylic_acid,N-(4-Sulfophenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1ccc(c2ccccc12)[S](O)(=O)=O,3.92,0:7,carboxylic_acid:carboxylic_acid,N-(4-Sulfo-1-naphthyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1ccc(c2ccccc12)[S](O)(=O)=O,2.76,0:7,carboxylic_acid:carboxylic_acid,N-(4-Sulfo-1-naphthyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1ccccc1C(O)=O,7.73,0:7:16,carboxylic_acid:carboxylic_acid:carboxylic_acid,N-(2-Carboxyphenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1ccccc1C(O)=O,7.75,0:7:16,carboxylic_acid:carboxylic_acid:carboxylic_acid,N-(2-Carboxyphenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1ccccc1C(O)=O,2.99,0:7:16,carboxylic_acid:carboxylic_acid:carboxylic_acid,N-(2-Carboxyphenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1ccccc1C(O)=O,2.98,0:7:16,carboxylic_acid:carboxylic_acid:carboxylic_acid,N-(2-Carboxyphenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1ccccc1C(O)=O,2.2,0:7:16,carboxylic_acid:carboxylic_acid:carboxylic_acid,N-(2-Carboxyphenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1ccccc1C(O)=O,2.34,0:7:16,carboxylic_acid:carboxylic_acid:carboxylic_acid,N-(2-Carboxyphenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1cccc(c1)C(O)=O,5.1,0:7:16,carboxylic_acid:carboxylic_acid:carboxylic_acid,N-(3-Carboxyphenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1cccc(c1)C(O)=O,4.06,0:7:16,carboxylic_acid:carboxylic_acid:carboxylic_acid,N-(3-Carboxyphenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1cccc(c1)C(O)=O,2.4,0:7:16,carboxylic_acid:carboxylic_acid:carboxylic_acid,N-(3-Carboxyphenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1ccc(cc1)C(O)=O,5.2,0:7:16,carboxylic_acid:carboxylic_acid:carboxylic_acid,N-(4-Carboxyphenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1ccc(cc1)C(O)=O,4.28,0:7:16,carboxylic_acid:carboxylic_acid:carboxylic_acid,N-(4-Carboxyphenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1ccc(cc1)C(O)=O,2.31,0:7:16,carboxylic_acid:carboxylic_acid:carboxylic_acid,N-(4-Carboxyphenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1cc(ccc1C(O)=O)C(O)=O,7.54,7,tertiary_amine,"N-(2,5-Dicarboxyphenyl)iminodiacetic acid"
OC(=O)CN(CC(O)=O)c1cc(C(O)=O)c(O)cc1C(O)=O,8.61,0:7:13:16:20,carboxylic_acid:carboxylic_acid:carboxylic_acid:phenol:carboxylic_acid,"N-(4-Hydroxy-2,5-dicarboxyphenyl)iminodiacetic acid"
OC(=O)CN(CC(O)=O)c1cc(C(O)=O)c(O)cc1C(O)=O,3.18,0:7:13:16:20,carboxylic_acid:carboxylic_acid:carboxylic_acid:phenol:carboxylic_acid,"N-(4-Hydroxy-2,5-dicarboxyphenyl)iminodiacetic acid"
OC(=O)CN(CC(O)=O)c1cc(C(O)=O)c(O)cc1C(O)=O,2.2,0:7:13:16:20,carboxylic_acid:carboxylic_acid:carboxylic_acid:phenol:carboxylic_acid,"N-(4-Hydroxy-2,5-dicarboxyphenyl)iminodiacetic acid"
OC(=O)CN(CC(O)=O)c1cc(C(O)=O)c(O)cc1C(O)=O,1.6,0:7:13:16:20,carboxylic_acid:carboxylic_acid:carboxylic_acid:phenol:carboxylic_acid,"N-(4-Hydroxy-2,5-dicarboxyphenyl)iminodiacetic acid"
OC(=O)CN(CC(O)=O)c1ccccc1O,11.08,0:7:15,carboxylic_acid:carboxylic_acid:phenol,N-(2-Hydroxyphenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1ccccc1O,5.43,0:7:15,carboxylic_acid:carboxylic_acid:phenol,N-(2-Hydroxyphenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1ccccc1O,2.98,0:7:15,carboxylic_acid:carboxylic_acid:phenol,N-(2-Hydroxyphenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1cccc(O)c1,11.0,0:7:14,carboxylic_acid:carboxylic_acid:phenol,N-(3-Hydroxyphenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1cccc(O)c1,4.93,0:7:14,carboxylic_acid:carboxylic_acid:phenol,N-(3-Hydroxyphenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1cccc(O)c1,2.54,0:7:14,carboxylic_acid:carboxylic_acid:phenol,N-(3-Hydroxyphenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1ccc(O)cc1,10.92,0:7:13,carboxylic_acid:carboxylic_acid:phenol,N-(4-Hydroxyphenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1ccc(O)cc1,5.19,0:7:13,carboxylic_acid:carboxylic_acid:phenol,N-(4-Hydroxyphenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1ccc(O)cc1,2.22,0:7:13,carboxylic_acid:carboxylic_acid:phenol,N-(4-Hydroxyphenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1c(O)cc(c2ccccc12)[S](O)(=O)=O,8.85,0:7:11,carboxylic_acid:carboxylic_acid:phenol,N-(2-Hydroxy-4-sulfo-1-naphthyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1c(O)cc(c2ccccc12)[S](O)(=O)=O,3.38,0:7:11,carboxylic_acid:carboxylic_acid:phenol,N-(2-Hydroxy-4-sulfo-1-naphthyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1c(O)cc(c2ccccc12)[S](O)(=O)=O,2.16,0:7:11,carboxylic_acid:carboxylic_acid:phenol,N-(2-Hydroxy-4-sulfo-1-naphthyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1ccc(c2cc(cc(O)c12)[S](O)(=O)=O)[S](O)(=O)=O,9.48,0:7:18,carboxylic_acid:carboxylic_acid:phenol,"N-(8-Hydroxy-4,6-disulfo-1-naphthyl)iminodiacetic acid"
OC(=O)CN(CC(O)=O)c1ccc(c2cc(cc(O)c12)[S](O)(=O)=O)[S](O)(=O)=O,3.87,0:7:18,carboxylic_acid:carboxylic_acid:phenol,"N-(8-Hydroxy-4,6-disulfo-1-naphthyl)iminodiacetic acid"
OC(=O)CN(CC(O)=O)c1ccc(c2cc(cc(O)c12)[S](O)(=O)=O)[S](O)(=O)=O,2.58,0:7:18,carboxylic_acid:carboxylic_acid:phenol,"N-(8-Hydroxy-4,6-disulfo-1-naphthyl)iminodiacetic acid"
COc1ccccc1N(CC(O)=O)CC(O)=O,5.58,11:15,carboxylic_acid:carboxylic_acid,N-(2-Methoxyphenyl)iminodiacetic acid
COc1ccccc1N(CC(O)=O)CC(O)=O,2.69,11:15,carboxylic_acid:carboxylic_acid,N-(2-Methoxyphenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1ccccc1S,9.54,0:7:15,carboxylic_acid:carboxylic_acid:thiol,N-(2-Mercaptophenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1ccccc1S,6.3,0:7:15,carboxylic_acid:carboxylic_acid:thiol,N-(2-Mercaptophenyl)iminodiacetic acid
OC(=O)CN(CC(O)=O)c1ccccc1S,2.85,0:7:15,carboxylic_acid:carboxylic_acid:thiol,N-(2-Mercaptophenyl)iminodiacetic acid
OC(=O)CNc1cc(C(O)=O)c(cc1C(O)=O)N(CC(O)=O)CC(O)=O,9.4,0:9:15:20:24,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"N-[2,5-Dicarboxy-4-(carboxymethylamino)phenyl]iminodiacetic acid"
OC(=O)CNc1cc(C(O)=O)c(cc1C(O)=O)N(CC(O)=O)CC(O)=O,4.48,0:9:15:20:24,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"N-[2,5-Dicarboxy-4-(carboxymethylamino)phenyl]iminodiacetic acid"
OC(=O)CNc1cc(C(O)=O)c(cc1C(O)=O)N(CC(O)=O)CC(O)=O,3.57,0:9:15:20:24,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"N-[2,5-Dicarboxy-4-(carboxymethylamino)phenyl]iminodiacetic acid"
OC(=O)CNc1cc(C(O)=O)c(cc1C(O)=O)N(CC(O)=O)CC(O)=O,2.67,0:9:15:20:24,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"N-[2,5-Dicarboxy-4-(carboxymethylamino)phenyl]iminodiacetic acid"
OC(=O)CNc1cc(C(O)=O)c(cc1C(O)=O)N(CC(O)=O)CC(O)=O,1.8,0:9:15:20:24,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid,"N-[2,5-Dicarboxy-4-(carboxymethylamino)phenyl]iminodiacetic acid"
OC(=O)CN(CC(O)=O)c1ccccc1N(CC(O)=O)CC(O)=O,6.67,7:25,tertiary_amine:tertiary_amine,"1,2-Phenylenedinitrilotetraacetic acid"
OC(=O)CN(CC(O)=O)c1ccccc1N(CC(O)=O)CC(O)=O,6.81,7:25,tertiary_amine:tertiary_amine,"1,2-Phenylenedinitrilotetraacetic acid"
OC(=O)CN(CC(O)=O)c1ccccc1N(CC(O)=O)CC(O)=O,6.42,7:25,tertiary_amine:tertiary_amine,"1,2-Phenylenedinitrilotetraacetic acid"
OC(=O)CN(CC(O)=O)c1ccccc1N(CC(O)=O)CC(O)=O,6.41,7:25,tertiary_amine:tertiary_amine,"1,2-Phenylenedinitrilotetraacetic acid"
OC(=O)CN(CC(O)=O)c1ccccc1N(CC(O)=O)CC(O)=O,4.81,7:25,tertiary_amine:tertiary_amine,"1,2-Phenylenedinitrilotetraacetic acid"
