Metal ion,Ligand,Formula,Figure definition,Ligand class,Equilibrium,Temperature (C),Ionic strength,Value type,Value,PubChemFormula,PubChemSMILES,FormulaMatch
H⁺,3-Amino-4-methylbenzenesulfonic acid,C7H9N1O3S1,L,Carboxylic acids seleno,[HL]/[L][H],15,0.0,Log K,3.763,,,False
H⁺,4-Amino-3-methylbenzenesulfonic acid,C7H9N1O3S1,HL,Carboxylic acids seleno,[HL]/[L][H],15,0.0,Log K,3.24,C6H7NO3S,C1=CC(=CC=C1N)S(=O)(=O)O,False
H⁺,2-Aminophenol,C6H7N1O1,HL,Carboxylic acids seleno,[HL]/[L][H],25,0.1,Log K,9.87,,,False
H⁺,3-Aminophenol,C6H7N1O1,HL,Carboxylic acids seleno,[HL]/[L][H],20,0.1,Log K,9.82,C7H9NO3S,CC1=C(C=CC(=C1)S(=O)(=O)O)N,False
H⁺,2-(2-Aminoethyl)phenol,C8H11N1O1,HL,Aliphatic amines secondary N,[H₂L]/[HL][H],25,1.0,Log K,9.27,C6H7NO,C1=CC=C(C(=C1)N)O,False
H⁺,3-(2-Aminoethyl)phenol,C8H11N1O1,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,10.47,C8H11NO,C1=CC=C(C(=C1)CCN)O,True
H⁺,4-(2-Aminoethyl)phenol,C8H11N1O1,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,10.52,,,False
H⁺,3-Amino-4-hydroxybenzenesulfonic acid,C6H7N1O4S1,H2L,Carboxylic acids seleno,[HL]/[L][H],20,0.0,Log K,9.15,,,False
H⁺,DL-2-Amino-1-(4-hydroxyphenyl)ethanol,C8H11N1O2,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.88,,,False
H⁺,DL-2-Amino-3-(4-hydroxyphenyl)propanol,C9H13N1O2,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.98,C6H7NO4S,C1=CC(=C(C=C1S(=O)(=O)O)N)O,False
H⁺,4-(2-Aminoethyl)-2-methoxyphenol,C9H13N1O2,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,10.47,,,False
H⁺,5-(2-Aminoethyl)-2-methoxyphenol,C9H13N1O2,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,10.38,,,False
H⁺,DL-Tyrosine methyl ester,C10H13N1O3,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.89,,,False
H⁺,L-Tyrosine ethyl ester,C11H15N1O3,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.68,C9H13NO2,COC1=C(C=C(C=C1)CCN)O,False
H⁺,L-Tyrosinamide,C9H13N2O2,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.83,,,False
H⁺,Glycylglycyl-L-tyrosine methylamide,C14H20N4O4,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.85,,,False
H⁺,L-Tyrosyl-D-alanylglycyl-L-phenylalanine 1-hydroxy-3-methylbutylamide,C28H39N5O5,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.89,,,False
H⁺,L-Tyrosylglycylglycyl-L-phenylalanyl-L-methionine methylamide,C28H37N6O6S1,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.78,C9H12N2O2,C1=CC(=CC=C1C[C@@H](C(=O)N)N)O,False
H⁺,L-Tyrosyl-D-alanylglycyl-L-phenylalanyl-L-methionine dimethylamide,C29H39N6O6S1,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.8,,,False
H⁺,L-Tyrosyl-D-alanylglycyl-L-phenylalanyl-L-methionine 2-aminoethylamide,C29H40N7O6S1,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.93,C11H15NO3,CCOC(=O)[C@H](CC1=CC=C(C=C1)O)N,False
H⁺,"2-(3,4-Dihydroxyphenyl)ethylamine",C8H11N1O2,H2L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,13.1,C28H39N5O6,[2H]N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CC2=CC=CC=C2)C(=O)NC(CC(C)C)O,False
H⁺,"L-2-Amino-1-(3,4-Dihydroxyphenyl)ethanol",C8H11N1O3,H2L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,12.9,,,False
H⁺,Daunorubicin,C26H29N1O10,H2L,Aliphatic amines secondary N,[HL]/[L][H],20,0.1,Log K,13.6,,,False
H⁺,2-Aminobenzenearsonic acid,C6H7As1N1O3,H2L,Carboxylic acids seleno,[HL]/[L][H],25,0.0,Log K,8.93,,,False
H⁺,4-Aminobenzenearsonic acid,C6H7As1N1O3,H2L,Carboxylic acids seleno,[HL]/[L][H],25,0.0,Log K,9.19,C8H11NO3,C1=CC(=C(C=C1[C@H](CN)O)O)O,False
H⁺,2-Aminoethanol,C2H7N1O1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.52,,,False
H⁺,DL-1-Amino-2-propanol,C3H9N1O1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.49,,,False
H⁺,3-Aminopropanol,C3H9N1O1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,10.11,C6H8AsNO3,C1=CC=C(C(=C1)N)[As](=O)(O)O,False
H⁺,4-Aminobutanol,C4H11N1O1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.5,Log K,10.38,C2H7NO,C(CO)N,False
H⁺,5-Aminopentanol,C5H13N1O1,L,Aliphatic amines secondary N,[HL]/[L][H],20,0.5,Log K,10.91,,,False
H⁺,6-Aminohexanol,C6H15N1O1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.5,Log K,10.81,,,False
H⁺,DL-2-Aminobutanol,C4H11N1O1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.55,,,False
H⁺,2-Amino-2-methylpropanol,C4H11N1O1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.72,,,False
H⁺,DL-2-Amino-1-phenylethanol,C8H11N1O1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,8.79,,,False
H⁺,DL-Serine methyl ester,C4H9N1O3,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.07,C6H15NO,C(CCCO)CCN,False
H⁺,"3-Amino-1,2-propanediol",C3H9N1O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.5,Log K,9.26,C4H11NO,CC(C)(CO)N,False
H⁺,"2-Amino-2-methyl-1,3-propanediol",C4H11N1O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,8.82,,,False
H⁺,"L(+)-threo-2-Amino-1-phenyl-1,3-propanediol",C9H13N1O2,L,Aliphatic amines secondary N,[H₂L]/[HL][H],25,0.1,Log K,8.46,,,False
H⁺,"2-Amino-2-hydroxymethyl-1,3-propanediol(TRIS)",C4H11N1O3,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,8.1,C3H9NO2,C(C(CO)O)N,False
H⁺,2-Amino-2-deoxy-D-glucopyranose,C6H13N1O5,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.58,C4H11NO2,CC(CO)(CO)N,False
H⁺,1-Methoxy-D-glucosamine,C7H15N1O5,L,Aliphatic amines secondary N,[HL]/[L][H],30,0.1,Log K,7.15,,,False
H⁺,3-Methoxy-D-glucosamine,C7H15N1O5,L,Aliphatic amines secondary N,[HL]/[L][H],30,0.1,Log K,7.1,,,False
H⁺,"3,4,6-Trimethoxy-D-glucosamine",C9H19N1O5,L,Aliphatic amines secondary N,[HL]/[L][H],30,0.1,Log K,6.92,C6H13NO5,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)N)O)O)O,False
H⁺,N-Methyl-D-glucosamine,C7H15N1O5,L,Aliphatic amines tertiary N,[HL]/[L][H],30,0.1,Log K,7.86,,,False
H⁺,D-Galactosamine,C6H13N1O5,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.72,C7H15NO6,[2H]CO[C@@]1([C@@H]([C@H](OC([C@@H]1N)O)CO)O)O,False
H⁺,D-Mannosamine,C6H13N1O5,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.57,,,False
H⁺,D-Talosamine,C6H13N1O5,L,Aliphatic amines secondary N,[HL]/[L][H],30,0.1,Log K,7.98,C6H13NO5,C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)N)O)O)O,True
H⁺,Methoxyamine,C1H5N1O1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,4.62,,,False
H⁺,2-Methoxyethylamine,C3H9N1O1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.45,,,False
H⁺,2-(2-Aminoethoxy)ethanol,C4H11N1O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.0,Log K,9.42,C6H13NO5,C([C@@H]1[C@@H]([C@@H]([C@@H](C(O1)O)N)O)O)O,False
H⁺,2-Furylmethylaminefuran),C5H7N1O1,L,Aliphatic amines secondary N,[HL]/[L][H],30,1.0,Log K,8.89,,,False
H⁺,2-Methoxyaniline,C7H9N1O1,L,Carboxylic acids seleno,[HL]/[L][H],15,0.0,Log K,4.721,,,False
H⁺,3-Methoxyaniline,C7H9N1O1,L,Carboxylic acids seleno,[HL]/[L][H],15,0.0,Log K,4.378,C4H11NO2,C(COCCO)N,False
H⁺,4-Methoxyaniline,C7H9N1O1,L,Carboxylic acids seleno,[HL]/[L][H],25,0.1,Log K,5.33,,,False
H⁺,2-Ethoxyaniline,C8H11N1O1,L,Carboxylic acids seleno,[HL]/[L][H],25,0.0,Log K,4.482,C7H9NO,COC1=CC=CC=C1N,False
H⁺,3-Ethoxyaniline,C8H11N1O1,L,Carboxylic acids seleno,[HL]/[L][H],25,0.0,Log K,4.17,C7H9NO,COC1=CC=CC(=C1)N,False
H⁺,4-Ethoxyaniline,C8H11N1O1,L,Carboxylic acids seleno,[HL]/[L][H],25,0.0,Log K,5.25,C8H11NO,CCOC1=CC=CC(=C1)N,True
H⁺,4-Methoxybenzylamine,C8H11N1O1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.56,,,False
H⁺,"2-(3,4-Dimethoxyphenyl)ethylamine",C10H15N1O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.87,,,False
H⁺,4-Acetylaniline,C8H11N1O1,L,Carboxylic acids seleno,[HL]/[L][H],20,0.1,Log K,2.29,C8H11NO,CCOC1=CC=C(C=C1)N,True
H⁺,Glycine methyl ester,C3H7N1O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.66,C8H9NO,CC(=O)C1=CC=C(C=C1)N,False
H⁺,Glycine ethyl ester,C4H9N1O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.69,,,False
H⁺,Glycine butyl ester,C6H13N1O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.78,,,False
H⁺,DL-Alanine methyl ester,C4H9N1O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.76,,,False
H⁺,DL-Alanine ethyl ester,C5H11N1O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.91,C4H9NO2,CCOC(=O)CN,False
H⁺,DL-2-Aminobutanoic acid methyl ester,C5H11N1O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.64,C6H13NO2,CCCCOC(=O)CN,False
H⁺,DL-Norvaline methyl ester,C6H13N1O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.66,,,False
H⁺,DL-Norleucine methyl ester,C7H15N1O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.68,,,False
H⁺,DL-Valine methyl ester,C6H13N1O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.48,,,False
H⁺,DL-Valine ethyl ester,C7H15N1O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.75,,,False
H⁺,DL-Leucine methyl ester,C7H15N1O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.63,,,False
H⁺,DL-Leucine ethyl ester,C8H17N1O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.65,C6H13NO2,CCCC(C(=O)OC)N,False
H⁺,DL-Isoleucine methyl ester,C7H15N1O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.54,,,False
H⁺,L-Phenylalanine methyl ester,C10H13N1O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.03,,,False
H⁺,DL-Phenylalanine ethyl ester,C11H15N1O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.12,,,False
H⁺,DL-O-Methyltyrosine ethyl ester,C12H17N1O3,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.19,C7H15NO2,CCCCC(C(=O)OC)N,False
H⁺,DL-Glutamic acid dimethyl ester,C7H13N1O4,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.03,,,False
H⁺,DL-Glutamic acid diethyl ester,C9H17N1O4,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.0,Log K,7.035,,,False
H⁺,3-Aminopropanoic acid methyl ester,C4H9N1O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.17,,,False
H⁺,3-Aminopropanoic acid ethyl ester,C5H11N1O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.18,,,False
H⁺,4-Aminobutanoic acid methyl ester,C5H11N1O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.84,,,False
H⁺,4-Aminobutanoic acid ethyl ester,C6H13N1O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.0,Log K,9.71,C6H13NO2,CCOC(=O)CCCN,True
H⁺,5-Aminopentanoic acid ethyl ester,C7H15N1O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.0,Log K,10.151,C7H15NO2,CCOC(=O)CCCCN,True
H⁺,2-Aminobenzoic acid methyl ester,C7H7N1O2,L,Carboxylic acids seleno,[HL]/[L][H],25,0.0,Log K,2.34,C8H9NO2,COC(=O)C1=CC=CC=C1N,False
H⁺,3-Aminobenzoic acid methyl ester,C7H7N1O2,L,Carboxylic acids seleno,[HL]/[L][H],25,0.0,Log K,3.6,C8H9NO2,COC(=O)C1=CC(=CC=C1)N,False
H⁺,4-Aminobenzoic acid methyl ester,C7H7N1O2,L,Carboxylic acids seleno,[HL]/[L][H],25,0.0,Log K,2.465,C8H9NO2,COC(=O)C1=CC=C(C=C1)N,False
H⁺,4-Aminobenzoic acid ethyl ester,C8H9N1O2,L,Carboxylic acids seleno,[HL]/[L][H],25,0.0,Log K,2.508,C9H11NO2,CCOC(=O)C1=CC=C(C=C1)N,False
H⁺,4-Aminobenzoic acid propyl ester,C9H11N1O2,L,Carboxylic acids seleno,[HL]/[L][H],25,0.0,Log K,2.487,C11H15NO2,CCCCOC(=O)C1=CC=C(C=C1)N,False
H⁺,4-Aminobenzoic acid butyl ester,C10H13N1O2,L,Carboxylic acids seleno,[HL]/[L][H],25,0.0,Log K,2.472,C10H13NO2,CCCOC(=O)C1=CC=C(C=C1)N,True
H⁺,Glycinamide,C2H6N2O1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.98,C2H6N2O,C(C(=O)N)N,True
H⁺,Glycine ethylamide,C4H10N2O1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.5,Log K,8.19,C4H10N2O,CCNC(=O)CN,True
H⁺,Glycine diethylamide,C6H14N2O1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,8.45,,,False
H⁺,L-Alaninamide,C3H8N2O1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.5,Log K,8.03,,,False
H⁺,2-Methylalaninamide,C4H10N2O1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,8.06,C3H8N2O,C[C@@H](C(=O)N)N,False
H⁺,L-Valinamide,C5H12N2O1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.72,C4H10N2O,CC(C)(C(=O)N)N,False
H⁺,L-Leucine methylamide,C7H16N2O1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.72,C5H12N2O,CC(C)[C@@H](C(=O)N)N,False
H⁺,L-Phenylalaninamide,C9H12N2O1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.26,C7H16N2O,CC(C)C[C@@H](C(=O)NC)N,False
H⁺,beta-Alaninamide,C3H8N2O1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.2,,,False
H⁺,beta-Alanine diethylamide,C7H16N2O1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.44,,,False
H⁺,Prolinamide,C5H10N2O1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,8.69,C3H8N2O,C(CN)C(=O)N,False
H⁺,"D-4-Amino-1,2-oxazolidin-3-one",C6H6N2O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.35,,,False
H⁺,Glycylglycinamide,C4H9N3O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.78,,,False
H⁺,Glycyl-beta-alaninamide,C5H11N3O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.83,,,False
H⁺,beta-Alanylglycinamide,C5H11N3O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.14,,,False
H⁺,beta-Alanyl-beta-alaninamide,C6H13N3O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.21,,,False
H⁺,DL-Alanyl-2-methylalaninamide,C7H15N3O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.93,,,False
H⁺,2-Methylalanyl-2-methylalaninamide,C8H17N3O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.93,C5H10N2O,C1C[C@H](NC1)C(=O)N,False
H⁺,Glycylglycylglycinamide,C6H12N4O3,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.75,,,False
Cu³⁺,L-Phenylalanylglycylglycinamide,C13H18N4O3,L,Aliphatic amines secondary N,[M(H-₃L)]/[M(H-₄L)][H],25,1.0,Log K,11.9,,,False
H⁺,2-Methylalanyl-2-methylalanyl-2-methylalaninamide,C12H24N4O3,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.76,,,False
Ni²⁺,Glycylglycylglycylglycinamide,C8H15N5O4,L,Aliphatic amines secondary N,[MH(H-₃L)]/[M(H-₃L)][H],25,1.0,Log K,2.4,,,False
H⁺,2-Methylamino-3-phenylpropanoic acid amide,C10H14N2O1,L,Aliphatic amines tertiary N,[HL]/[L][H],25,0.1,Log K,7.38,,,False
H⁺,2-Dimethylamino-3-phenylpropanoic acid amide,C11H16N2O1,L,Cyclic amines,[HL]/[L][H],25,0.1,Log K,6.88,,,False
H⁺,L-Serine amide,C3H8N2O2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.18,C6H12N4O3,C(C(=O)NCC(=O)NCC(=O)N)N,False
H⁺,Glycylglycine methyl ester,C5H10N2O3,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.78,C12H24N4O3,CC(C)(C(=O)N)NC(=O)C(C)(C)NC(=O)C(C)(C)N,False
H⁺,Glycylglycine ethyl ester,C6H12N2O3,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.76,,,False
H⁺,Glycylsarcosine methyl ester,C6H12N2O3,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,8.01,C3H8N2O2,C([C@@H](C(=O)N)N)O,False
H⁺,Glycylglycylglycine ethyl ester,C8H15N3O4,L,Aliphatic amines secondary N,[HL]/[L][H],20,0.0,Log K,7.91,,,False
H⁺,Glycylglycylglycylglycine ethyl ester,C10H18N4O5,L,Aliphatic amines secondary N,[HL]/[L][H],20,0.0,Log K,7.81,,,False
H⁺,Glycylglycylglycylglycylglycylglycine ethyl ester,C14H24N6O7,L,Aliphatic amines secondary N,[HL]/[L][H],20,0.0,Log K,7.86,,,False
H⁺,Aminoacetohydroxamic acid,C2H6N2O2,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.18,,,False
H⁺,L-2-Aminopropanohydroxamic acid,C3H8N2O2,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.15,C6H12N2O3,CN(CC(=O)OC)C(=O)CN,False
H⁺,DL-2-Aminobutanohydroxamic acid,C4H10N2O2,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.5,Log K,9.12,C8H15N3O4,CCOC(=O)CNC(=O)CNC(=O)CN,False
H⁺,DL-2-Aminopentanohydroxamic acid,C5H12N2O2,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.5,Log K,9.13,,,False
H⁺,DL-2-Aminohexanohydroxamic acid,C6H14N2O2,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.5,Log K,9.14,,,False
H⁺,L-2-Amino-4-methylpentanohydroxamic acid,C6H14N2O2,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.1,,,False
H⁺,L-2-Amino-3-methylpentanohydroxamic acid,C6H14N2O2,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.5,Log K,9.15,,,False
H⁺,DL-2-Amino-3-phenylpropanohydroxamic acid,C9H12N2O2,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.5,Log K,9.01,,,False
H⁺,3-Aminopropanohydroxamic acid,C3H8N2O2,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.59,,,False
H⁺,2-Aminobenzohydroxamic acid,C7H8N2O2,HL,Carboxylic acids seleno,[HL]/[L][H],25,0.1,Log K,8.82,,,False
H⁺,Methylaminoacetohydroxamic acid,C3H8N2O2,HL,Aliphatic amines tertiary N,[HL]/[L][H],25,0.1,Log K,9.2,,,False
H⁺,L-2-Amino-3-(4-hydroxyphenyl)propanohydroxamic acid,C9H12N2O3,H2L,Aliphatic amines secondary N,[HL]/[L][H],25,0.5,Log K,9.93,,,False
H⁺,DL-2-Amino-3-hydroxypropanohydroxamic acid,C3H8N2O3,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.04,,,False
H⁺,DL-2-Amino-3-hydroxybutanohydroxamic acid,C4H10N2O3,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,8.89,,,False
H⁺,L-2-Amino-3-(4-imidazolyl)propanohydroxamic acid,C6H10N4O3,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.12,,,False
H⁺,DL-2-Amino-3-(3-indole)propanohydroxamic acid,C11H13N3O2,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.5,Log K,9.09,,,False
H⁺,L-2-Amino-5-guanidopentanohydroxamic acid,C6H15N5O2,H2L,Aliphatic amines secondary N,[HL]/[L][H],25,0.5,Log K,13.23,,,False
H⁺,Glycylglycinehydroxamic acid,C4H9N3O3,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,8.4,,,False
H⁺,Glycylglycylglycinehydroxamic acid,C6H12N4O4,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,8.4,,,False
H⁺,L-Prolyl-L-leucinehydroxamic acid,C12H23N3O3,HL,Aliphatic amines tertiary N,[HL]/[L][H],25,0.1,Log K,9.11,,,False
H⁺,L-Prolyl-L-leucylglycinehydroxamic acid,C14H26N4O4,HL,Aliphatic amines tertiary N,[HL]/[L][H],25,0.1,Log K,9.06,,,False
H⁺,"L-3,3'-Dithiobis(2-Aminopropanohydroxamic acid)",C6H14N4O4S2,H2L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.23,,,False
H⁺,2-Amino-2-methylbutan-3-one oxime,C5H12N2O1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.5,Log K,8.99,,,False
H⁺,2-Aminoacetamidoxime,C2H7N3O1,L,Aliphatic amines secondary N,[L]/[H-₁L][H],25,1.0,Log K,12.5,,,False
H⁺,2-Aminoethanethiol,C2H7N1S1,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,10.73,C2H7N3O,C(C(=NO)N)N,False
Cu⁺,"1-(2-Aminoethyl)-1,3-diazolidine-2-thioneethylenethiourea)",C5H11N3S1,L,Aliphatic amines secondary N,[ML₂]/[M][L]²,25,0.1,Log K,10.28,C2H7NS,C(CS)N,False
H⁺,L-Cysteine methyl ester,C4H9N1O2S1,HL,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,8.93,C4H9NO2S,COC(=O)[C@H](CS)N,True
H⁺,L-Cysteine ethyl ester,C5H11N1O2S1,H2L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,8.96,C5H11NO2S,CCOC(=O)[C@H](CS)N,True
H⁺,2-(Methylthio)ethylamine,C3H9N1S1,L,Aliphatic amines secondary N,[HL]/[L][H],20,0.1,Log K,9.44,C3H9NS,CSCCN,True
H⁺,2-(Ethylthio)ethylamine,C4H11N1S1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.5,Log K,9.44,,,False
H⁺,2-(Propylthio)ethylamine,C5H13N1S1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.5,Log K,9.45,,,False
H⁺,2-(2-Methyl-2-propylthio)ethylamine,C6H15N1S1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.5,Log K,9.34,C4H11NS,CCSCCN,False
H⁺,3-(Methylthio)propylamine,C4H11N1S1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.5,Log K,10.1,C5H13NS,CCCSCCN,False
H⁺,2-Thienylmethylaminethiophene),C5H7N1S1,L,Aliphatic amines secondary N,[HL]/[L][H],30,1.0,Log K,8.92,C4H11NS,CSCCCN,False
H⁺,2-(2-Aminoethylthio)ethanol,C4H11N1O1S1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.5,Log K,9.37,,,False
H⁺,L-Methionine methylamide,C6H14N2O1S1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.33,,,False
H⁺,L-Phenylalanyl-L-methionine methylamide,C15H22N3O2S1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.15,,,False
H⁺,L-S-Methylcysteine methyl ester,C5H11N1O2S1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,6.7,C4H11NOS,C(CSCCO)N,False
H⁺,L-Thioleucine methylamide,C7H16N2S1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.75,,,False
H⁺,L-Thiomethionine methylamide,C6H14N2S2,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.32,,,False
H⁺,DL-Methionine methyl ester,C6H13N1O2S1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.1,,,False
H⁺,L-Thioalanyl-L-alanine methyl ester,C7H12N2O2S1,L,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,7.86,,,False
H⁺,2-Aminoethaneselenol,C2H7N1Se1,L,Aliphatic amines secondary N,[HL]/[L][H],22,0.1,Log K,10.88,,,False
