SMILES,Identified_Atom_Indices,Identified_Group_Types,Expected_pKa_Count,Found_Group_Count,Reported_pKa_Values,Status
OC(=O)C1=C(Br)C(=O)NC(=O)N1,,,2,0,"2.27,7.22",Group Prediction Failed
OC(=O)CC(=O)C(O)=O,,,2,0,"2.30,3.95",Group Prediction Failed
OC(=O)C1=C(I)C(=O)NC(=O)N1,,,2,0,"1.80,7.52",Group Prediction Failed
CNCCSCCCN,1:8,secondary_amine_N:primary_amine_N,2,2,"9.44,10.26",OK
CNCCSCCN,1:7,secondary_amine_N:primary_amine_N,2,2,"8.89,9.86",OK
O=C1C=CNC=C1,,,2,0,3.38,Group Prediction Failed
O=C1CC(=O)NCCCNCCCNCCCN1,9:13,secondary_amine_N:secondary_amine_N,2,2,"7.93,9.58",OK
O=C1CC(=O)NCCCNCCNCCCN1,9:12,secondary_amine_N:secondary_amine_N,2,2,"6.40,9.28",OK
Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P](O)(=O)O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)[C@@H](O)[C@H]3O,0:2:4:7,primary_amine_N:imidazole_pyridine_type_N:imidazole_pyridine_type_N:imidazole_pyridine_type_N,2,4,"4.07,7.06",Count Mismatch (Groups vs Num)
COC(=O)C(N)CCCCN,5:10,primary_amine_N:primary_amine_N,2,2,"7.04,10.07",OK
OC(=O)C1=CC(=O)NC(=O)N1,,,2,0,"1.87,9.34",Group Prediction Failed
OC(=O)C(CCC=C)C(O)=O,,,2,0,"2.74,5.35",Group Prediction Failed
OC(=O)C(CCCC=C)C(O)=O,,,2,0,"2.77,5.37",Group Prediction Failed
COC(=O)C(N)CCCN,5:9,primary_amine_N:primary_amine_N,2,2,"6.73,8.32",OK
COC(=O)C(N)Cc1ccc(O)cc1,5,primary_amine_N,2,1,"7.09,9.89",Count Mismatch (Groups vs Num)
CNCc1ccccn1,1:8,secondary_amine_N:imidazole_pyridine_type_N,2,2,"1.91,8.96",OK
CNc1cc(nc(c1)C(O)=O)C(O)=O,1:8,secondary_amine_N:imidazole_pyridine_type_N,2,2,"1.30,9.68",OK
CNc1ccccc1C(O)=O,1,secondary_amine_N,2,1,"2.00,5.29",Count Mismatch (Groups vs Num)
COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(O)=O,16,primary_amine_N,2,1,"2.98,7.38",Count Mismatch (Groups vs Num)
OC(=O)CN(CC(O)=O)CC(=O)Nc1ccccc1,,,2,0,"2.07,6.10",Group Prediction Failed
OC(=O)CN(CC(O)=O)CC(=O)c1sccc1,,,2,0,"2.00,7.46",Group Prediction Failed
OC(=O)CN(CC(O)=O)Cc1occc1,,,2,0,"2.17,8.40",Group Prediction Failed
OC(=O)CN(CC(O)=O)c1ccc(cc1)[S](O)(=O)=O,,,2,0,"2.31,4.54",Group Prediction Failed
CNCCCNC,1:5,secondary_amine_N:secondary_amine_N,2,2,"9.08,10.87",OK
OC1=C(O)C(=O)C(=O)C(=O)C1=O,,,2,0,"3.45,3.58",Group Prediction Failed
OC(C(O)C(O)C(O)=O)C(O)C(O)=O,,,2,0,"3.12,3.75",Group Prediction Failed
CCCC(C(O)=O)C(O)=O,,,2,0,"2.92,5.65",Group Prediction Failed
OC(=O)CCc1c[nH]cn1,9,imidazole_pyridine_type_N,2,1,"3.83,7.44",Count Mismatch (Groups vs Num)
OC(=O)CCCCCC(O)=O,,,2,0,"4.40,5.10",Group Prediction Failed
OC(=O)CCc1ccc(O)cc1,,,2,0,"4.39,10.03",Group Prediction Failed
OC(=O)CCc1cccc(O)c1,,,2,0,"4.40,9.91",Group Prediction Failed
OC(=O)CCc1ccccn1,10,imidazole_pyridine_type_N,2,1,"3.67,5.97",Count Mismatch (Groups vs Num)
OC(=O)CCc1cccnc1,9,imidazole_pyridine_type_N,2,1,"3.82,5.86",Count Mismatch (Groups vs Num)
OC(=O)CCc1ccncc1,8,imidazole_pyridine_type_N,2,1,"3.72,6.06",Count Mismatch (Groups vs Num)
OC(=O)CCSCC(O)=O,,,2,0,"3.42,4.43",Group Prediction Failed
OC(=O)CCCSSCCCC(O)=O,,,2,0,"4.79,5.46",Group Prediction Failed
OC(=O)CCNc1ccccc1,5,secondary_amine_N,2,1,"3.40,9.00",Count Mismatch (Groups vs Num)
OC(=O)CCS,,,2,0,"4.30,10.51",Group Prediction Failed
OC(=O)CCSCCC(O)=O,,,2,0,"4.03,4.74",Group Prediction Failed
OC(=O)CCSCSCCC(O)=O,,,2,0,"3.90,4.70",Group Prediction Failed
OC(=O)CCSSCCC(O)=O,,,2,0,"4.11,4.73",Group Prediction Failed
OC(=O)CC[Se]CCC(O)=O,,,2,0,"4.07,4.93",Group Prediction Failed
OC(=O)CC[Te]CCC(O)=O,,,2,0,"3.92,4.77",Group Prediction Failed
OC(=O)C(C(O)=O)c1ccccc1,,,2,0,"2.35,5.21",Group Prediction Failed
OC(=O)/C=C/C(O)=O,,,2,0,"2.92,4.08",Group Prediction Failed
O=C1NCCCNCCNCCCNC(=O)C1CCc2ccccc2,6:9,secondary_amine_N:secondary_amine_N,2,2,"6.21,9.27",OK
O=C1NCCNCCNCCNCCNC(=O)C1CCc2ccccn2,5:8:11:25,secondary_amine_N:secondary_amine_N:secondary_amine_N:imidazole_pyridine_type_N,2,4,"8.63,10.16",Count Mismatch (Groups vs Num)
O=C1NCCNCCNCCNCCNC(=O)C1Cc2cccc3ccccc23,5:8:11,secondary_amine_N:secondary_amine_N:secondary_amine_N,2,3,"7.70,8.99",Count Mismatch (Groups vs Num)
OC(=O)CCCCCCC(O)=O,,,2,0,"4.42,5.11",Group Prediction Failed
OC(=O)CCCCCCCC(O)=O,,,2,0,"4.44,5.13",Group Prediction Failed
OC(=O)CCCSCCCC(O)=O,,,2,0,"4.33,5.01",Group Prediction Failed
OC(=O)CN(CC(O)=O)c1cccc(c1)[S](O)(=O)=O,,,2,0,"2.36,4.79",Group Prediction Failed
OC(=O)CN(CC(O)=O)c1ccccc1,,,2,0,"2.40,5.01",Group Prediction Failed
OC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]1CCCN1,19,secondary_amine_N,2,1,"3.27,8.67",Count Mismatch (Groups vs Num)
OC(=O)CNC(=O)[C@@H]1CCCN1,11,secondary_amine_N,2,1,"3.02,8.97",Count Mismatch (Groups vs Num)
OC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@@H]2CCCN2,18,secondary_amine_N,2,1,"3.17,9.15",Count Mismatch (Groups vs Num)
OC(=O)CNC(S)=S,4,secondary_amine_N,2,1,"3.75,6.67",Count Mismatch (Groups vs Num)
OC(=O)CN(CC(O)=O)c1ccccc1[S](O)(=O)=O,,,2,0,"3.40,6.29",Group Prediction Failed
OC(=O)CN(CC1CCCCO1)CC(O)=O,,,2,0,"1.90,9.04",Group Prediction Failed
CCCCCC(C(O)=O)C(O)=O,,,2,0,"2.80,5.54",Group Prediction Failed
CC1CNCCN1,3:6,secondary_amine_N:secondary_amine_N,2,2,"5.51,9.49",OK
OCC(S)CS,,,2,0,"8.58,10.65",Group Prediction Failed
OCC1=CC(=O)C(=C(CN2CCCCC2)O1)O,,,2,0,"6.42,9.24",Group Prediction Failed
OCC1=CC(=O)C(=C(CN2CCOCC2)O1)O,,,2,0,"5.14,7.88",Group Prediction Failed
OC(=O)CN(CC(O)=O)c1ccc(c2ccccc12)[S](O)(=O)=O,,,2,0,"2.76,3.92",Group Prediction Failed
OC(=O)CN(CCN[S](=O)(=O)c1ccc(CCBr)cc1)CC(O)=O,,,2,0,"2.15,7.75",Group Prediction Failed
OC(=O)CN(CCN[S](=O)(=O)c1ccccc1)CC(O)=O,,,2,0,"2.10,7.82",Group Prediction Failed
CCCCCC[As](O)(O)=O,,,2,0,"4.34,9.41",Group Prediction Failed
CCCCC(C(O)=O)C(O)=O,,,2,0,"2.87,5.55",Group Prediction Failed
CCCCC(CC)(C(O)=O)C(O)=O,,,2,0,"2.04,7.36",Group Prediction Failed
CCCCC(CCCC)(C(O)=O)C(O)=O,,,2,0,"2.04,7.42",Group Prediction Failed
OC(=O)c1cccc(O)c1,,,2,0,"4.01,9.76",Group Prediction Failed
CCCCC[As](O)(=O)CCCCC,,,2,0,"1.70,6.54",Group Prediction Failed
CCCCC[As](O)(O)=O,,,2,0,"4.34,9.39",Group Prediction Failed
CCCCNCCNCCCC,4:7,secondary_amine_N:secondary_amine_N,2,2,"7.31,10.04",OK
CCCC(CC(O)=O)CC(O)=O,,,2,0,"4.31,6.39",Group Prediction Failed
CCCC(CC)(C(O)=O)C(O)=O,,,2,0,"2.04,7.71",Group Prediction Failed
CCCC(CCC)(C(O)=O)C(O)=O,,,2,0,"1.96,7.37",Group Prediction Failed
CCCC(CCC)(CC(O)=O)CC(O)=O,,,2,0,"3.69,7.31",Group Prediction Failed
OC1=C(O)C(=O)C(=O)C1=O,,,2,0,"0.57,1.85",Group Prediction Failed
OC1=C(O)C(=O)C1=O,,,2,0,"0.65,3.06",Group Prediction Failed
OC1=C(Oc2ccccc2)C(=O)C(=C(Oc3ccccc3)C1=O)O,,,2,0,"2.00,3.00",Group Prediction Failed
CCCCCCN1C=CC(=O)C(=C1C)O,,,2,0,"3.59,9.92",Group Prediction Failed
OC1=CC=CC=CC1=O,,,2,0,"0.27,6.69",Group Prediction Failed
OC(O)=O,,,2,0,"6.12,9.75",Group Prediction Failed
OC1=C(C(=O)C(=C(C1=O)[S](O)(=O)=O)O)[S](O)(=O)=O,,,2,0,"0.80,3.81",Group Prediction Failed
OC1=C(O)C(=O)C(=C(O)C1=O)O,,,2,0,"4.55,6.65",Group Prediction Failed
OC(=O)COCC(O)=O,,,2,0,"2.85,3.97",Group Prediction Failed
CN1CCSCCN(C)CCSCC1,,,2,0,"6.03,9.39",Group Prediction Failed
OC(=O)CS,,,2,0,"3.58,10.17",Group Prediction Failed
OC(=O)CSCC(O)=O,,,2,0,"3.26,4.19",Group Prediction Failed
CCCC[As](O)(=O)CCCC,,,2,0,"1.50,6.53",Group Prediction Failed
CCCC[As](O)(O)=O,,,2,0,"4.37,9.31",Group Prediction Failed
OC(=O)c1cc(I)ccc1O,,,2,0,"2.58,12.59",Group Prediction Failed
OC(=O)c1cc(Nc2ccccc2)cc(n1)C(O)=O,6:18,secondary_amine_N:imidazole_pyridine_type_N,2,2,"1.40,8.65",OK
OC(=O)c1cc(O)c2ccccc2n1,13,imidazole_pyridine_type_N,2,1,"2.65,11.00",Count Mismatch (Groups vs Num)
OC(=O)c1cc(cc(Br)c1O)[S](O)(=O)=O,,,2,0,"2.02,10.50",Group Prediction Failed
CCC[As](O)(=O)CCC,,,2,0,"1.60,6.52",Group Prediction Failed
OC1=CC(=O)C(=CC1=O)O,,,2,0,"2.81,5.22",Group Prediction Failed
OC(=O)c1cccc2cccnc12,11,imidazole_pyridine_type_N,2,1,"1.88,6.72",Count Mismatch (Groups vs Num)
OC(=O)c1ccccc1C(O)=O,,,2,0,"2.85,5.05",Group Prediction Failed
CCC[As](O)(O)=O,,,2,0,"4.34,9.36",Group Prediction Failed
CCC[C@H](N)C(=O)NO,4,primary_amine_N,2,1,"7.34,9.13",Count Mismatch (Groups vs Num)
CCC[C@H](N)C(O)=O,4,primary_amine_N,2,1,"2.32,9.78",Count Mismatch (Groups vs Num)
CCCC[C@H](N)C(O)=O,5,primary_amine_N,2,1,"2.33,9.81",Count Mismatch (Groups vs Num)
CCCNCCNCCC,3:6,secondary_amine_N:secondary_amine_N,2,2,"7.38,10.12",OK
CCCCO[P]([O-])(=O)O[P](O)(O)=O,,,2,0,"1.30,6.65",Group Prediction Failed
OC(=O)CNc1ccc(cc1)[S](O)(=O)=O,4,secondary_amine_N,2,1,"1.80,8.66",Count Mismatch (Groups vs Num)
OC(=O)CNc1ccccc1,4,secondary_amine_N,2,1,"1.95,6.65",Count Mismatch (Groups vs Num)
OC(=O)c1cccc(n1)C(O)=O,11,imidazole_pyridine_type_N,2,1,"2.11,4.68",Count Mismatch (Groups vs Num)
OC(=O)c1cccc(Br)c1C(O)=O,,,2,0,"2.37,4.35",Group Prediction Failed
CCCC[C@H](N)C(=O)NO,5,primary_amine_N,2,1,"7.33,9.14",Count Mismatch (Groups vs Num)
OC(=O)c1ccccn1,8,imidazole_pyridine_type_N,2,1,"1.19,5.45",Count Mismatch (Groups vs Num)
OC(=O)c1cccnc1C(O)=O,7,imidazole_pyridine_type_N,2,1,"2.37,4.80",Count Mismatch (Groups vs Num)
OC(=O)c1cnccn1,5:8,imidazole_pyridine_type_N:imidazole_pyridine_type_N,2,2,"0.50,2.75",OK
CN(C)c1ccc(cc1)N=Nc2ccccn2,14,imidazole_pyridine_type_N,2,1,"2.00,4.50",Count Mismatch (Groups vs Num)
CN(C)c1ccccc1C(O)=O,,,2,0,1.60,Group Prediction Failed
CN(C)c1ccncc1,6,imidazole_pyridine_type_N,2,1,"1.00,9.55",Count Mismatch (Groups vs Num)
CN(C)CCc1c[nH]cn1,9,imidazole_pyridine_type_N,2,1,"5.82,9.33",Count Mismatch (Groups vs Num)
CN1CCC(S)CC1,,,2,0,"8.33,10.35",Group Prediction Failed
CN(CC(=O)NCC(=O)NCC(O)=O)C(=O)CN,17,primary_amine_N,2,1,"3.35,8.28",Count Mismatch (Groups vs Num)
CN(CC(=O)NCC(O)=O)C(=O)CNC(=O)CN,17,primary_amine_N,2,1,"3.34,7.97",Count Mismatch (Groups vs Num)
CN1CCN(C)CC1,,,2,0,"4.40,8.34",Group Prediction Failed
CN(C)c1cc(nc(c1)C(O)=O)C(O)=O,9,imidazole_pyridine_type_N,2,1,"1.50,9.77",Count Mismatch (Groups vs Num)
CCc1ccc(NC(=O)CN(CC(O)=O)CC(O)=O)c(CC)c1,,,2,0,"2.14,5.77",Group Prediction Failed
CC[P](O)(O)=O,,,2,0,"2.26,7.72",Group Prediction Failed
OC(=O)C[Te]CC(O)=O,,,2,0,"3.26,4.77",Group Prediction Failed
OC(=O)Cc1ccc(O)cc1,,,2,0,"4.25,9.88",Group Prediction Failed
CN(CC(O)=O)C(=O)CNC(=O)CN,13,primary_amine_N,2,1,"2.90,7.98",Count Mismatch (Groups vs Num)
CN(CC(O)=O)C(=O)CNC(=O)CNC(=O)CN,17,primary_amine_N,2,1,"3.04,7.92",Count Mismatch (Groups vs Num)
CN(C)c1ccc(cc1)C(O)=O,,,2,0,"2.57,5.00",Group Prediction Failed
CN1CCNCC1,4,secondary_amine_N,2,1,"5.02,9.15",Count Mismatch (Groups vs Num)
CN1CCNCCN(C)CCNCC1,4:11,secondary_amine_N:secondary_amine_N,2,2,"9.41,10.76",OK
CNCCNC,1:4,secondary_amine_N:secondary_amine_N,2,2,"7.31,10.27",OK
CNCCSCCCCN,1:9,secondary_amine_N:primary_amine_N,2,2,"9.55,10.51",OK
CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CNC(=O)CN,21,primary_amine_N,2,1,"7.94,9.85",Count Mismatch (Groups vs Num)
CNC(=S)C(=S)NC,1:6,secondary_amine_N:secondary_amine_N,2,2,"11.67,14.20",OK
CNC(=S)C(N)=S,1:5,secondary_amine_N:primary_amine_N,2,2,"11.11,13.80",OK
CNCC(=C)CNC,3:6,secondary_amine_N:secondary_amine_N,2,2,"8.39,10.42",OK
OC(=O)CSCCCCCSCC(O)=O,,,2,0,"3.40,4.10",Group Prediction Failed
OC(=O)CSCCCCSCC(O)=O,,,2,0,"3.38,4.10",Group Prediction Failed
OC(=O)CSCCCSCC(O)=O,,,2,0,"3.37,4.07",Group Prediction Failed
CNCC(=O)NCC(=O)NCC(=O)NCC(O)=O,1,secondary_amine_N,2,1,"3.34,8.39",Count Mismatch (Groups vs Num)
CNCC(=O)NCC(O)=O,1,secondary_amine_N,2,1,"3.00,8.44",Count Mismatch (Groups vs Num)
CNC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc2ccc(O)cc2,32,primary_amine_N,2,1,"7.01,9.78",Count Mismatch (Groups vs Num)
CNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CNC(=O)CN,10:19,imidazole_pyridine_type_N:primary_amine_N,2,2,"6.33,7.87",OK
CN1CCN2CCNCCN(CC1)CCN(C)CC2,7,secondary_amine_N,2,1,"9.05,12.50",Count Mismatch (Groups vs Num)
OC(=O)C[Se]CC(O)=O,,,2,0,"3.44,4.50",Group Prediction Failed
OC(=O)CSCCSCC(O)=O,,,2,0,"3.28,3.99",Group Prediction Failed
OC(=O)CSCSCC(O)=O,,,2,0,"3.21,3.99",Group Prediction Failed
OC(=O)CSSCC(O)=O,,,2,0,"2.97,3.80",Group Prediction Failed
CC[C@@H](CO)NCCN[C@@H](CC)CO,5:8,secondary_amine_N:secondary_amine_N,2,2,"6.05,9.05",OK
CC[C@H](C)[C@@H](N)C(O)=O,5,primary_amine_N,2,1,"2.20,9.62",Count Mismatch (Groups vs Num)
OC(=O)c1ccc(O)cc1,,,2,0,"4.53,9.22",Group Prediction Failed
OC(=O)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,,,2,0,"0.40,7.16",Group Prediction Failed
CC[C@H](C)[C@H](N)C(=O)NCC(O)=O,5,primary_amine_N,2,1,"3.04,7.96",Count Mismatch (Groups vs Num)
CC[C@H](C)[C@H](N)C(=O)NO,5,primary_amine_N,2,1,"7.25,9.15",Count Mismatch (Groups vs Num)
CC[C@H](C)[C@H](N)C(O)=O,5,primary_amine_N,2,1,"2.40,9.71",Count Mismatch (Groups vs Num)
CC[C@H](C)[C@H](NC(=O)[C@@H](N)CC(C)C)C(O)=O,9,primary_amine_N,2,1,"3.42,7.78",Count Mismatch (Groups vs Num)
CC[C@H](C)[C@H](NC(=O)[C@H](N)CC(C)C)C(O)=O,9,primary_amine_N,2,1,"3.06,8.09",Count Mismatch (Groups vs Num)
CCSC[P](O)(O)=O,,,2,0,"1.80,7.06",Group Prediction Failed
CC[As](O)(=O)CC,,,2,0,"1.50,6.43",Group Prediction Failed
OC(=O)C[S](=O)(=O)CC(O)=O,,,2,0,"1.80,2.70",Group Prediction Failed
OC(=O)\C=C/C(O)=O,,,2,0,"1.74,5.76",Group Prediction Failed
OC(=O)Cc1cccnc1,8,imidazole_pyridine_type_N,2,1,"3.06,5.54",Count Mismatch (Groups vs Num)
OC(=O)Cc1ccncc1,7,imidazole_pyridine_type_N,2,1,"3.00,5.79",Count Mismatch (Groups vs Num)
CC[As](O)(O)=O,,,2,0,"4.24,9.19",Group Prediction Failed
CCOC(=O)c1cc(NCCO)c(cc1NCCO)C(O)=O,8:18,secondary_amine_N:secondary_amine_N,2,2,"2.10,5.84",OK
OC(=O)c1c(O)cccc1[N+]([O-])=O,,,2,0,"2.11,9.04",Group Prediction Failed
OC(=O)c1cc(Br)ccc1O,,,2,0,"2.55,12.67",Group Prediction Failed
OC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]2CCC(=O)N2,14,imidazole_pyridine_type_N,2,1,"2.70,7.18",Count Mismatch (Groups vs Num)
CN1CCN(C)CCN(C)CC(C)(C)CN(C)CC1,,,2,0,"7.95,11.40",Group Prediction Failed
CN1CCN(C)CCN(C)CCN(C)CC1,,,2,0,"8.95,10.07",Group Prediction Failed
CN1CCN2CCCNCCCN(CC1)CCN(C)CC2,8,secondary_amine_N,2,1,8.41,Count Mismatch (Groups vs Num)
CN1CCN2CCCSCCCN(CC1)CCN(C)CC2,,,2,0,"8.78,11.91",Group Prediction Failed
CN1CCN2CCN(C)CCN(CC1)CCN(C)CC2,,,2,0,"10.00,11.80",Group Prediction Failed
CN1C=CC(=O)C(=C1C)O,,,2,0,"3.69,9.87",Group Prediction Failed
OC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]2CCC(=O)N2,,,2,0,"3.60,10.25",Group Prediction Failed
OC(=O)[C@H](Cc1ccc(O)cc1)NC=O,,,2,0,"3.11,9.63",Group Prediction Failed
OC(=O)c1ccccc1O,,,2,0,"2.92,13.30",Group Prediction Failed
OC(=O)c1cccc(c1)C(O)=O,,,2,0,"3.40,4.35",Group Prediction Failed
OC(=O)c1cccc(c1C(O)=O)[N+]([O-])=O,,,2,0,"2.11,4.21",Group Prediction Failed
OC(=O)c1cccc(c1O)[N+]([O-])=O,,,2,0,"1.79,10.02",Group Prediction Failed
C1CNCCSCCOCCSCCN1,2:14,secondary_amine_N:secondary_amine_N,2,2,"5.21,8.90",OK
C1CNCCSCCSCCN1,2:11,secondary_amine_N:secondary_amine_N,2,2,"5.12,9.12",OK
CC(=O)CC(C)(C)NCCNC(C)(C)CC(C)=O,7:10,secondary_amine_N:secondary_amine_N,2,2,"6.19,9.41",OK
[nH]1cnc2ncncc12,1:6:8,imidazole_pyridine_type_N:imidazole_pyridine_type_N:imidazole_pyridine_type_N,2,3,"2.41,8.66",Count Mismatch (Groups vs Num)
CCN1C=CC(=O)C(=C1C)O,,,2,0,"3.64,9.81",Group Prediction Failed
CCN1C=CC(=O)C(=C1CC)O,,,2,0,"3.81,9.93",Group Prediction Failed
CCNCCNCC,2:5,secondary_amine_N:secondary_amine_N,2,2,"7.51,10.39",OK
OC(=O)Cc1cccc(O)c1,,,2,0,"4.17,9.87",Group Prediction Failed
OC(=O)Cc1ccccn1,9,imidazole_pyridine_type_N,2,1,"2.70,5.78",Count Mismatch (Groups vs Num)
CCOC(=O)NCCN(CC(O)=O)CC(O)=O,,,2,0,"2.20,8.57",Group Prediction Failed
CCOC(=O)[C@@H](N)CCC([O-])=O,6,primary_amine_N,2,1,"3.85,7.84",Count Mismatch (Groups vs Num)
CCOC(=O)[C@@H](N)CS,6,primary_amine_N,2,1,"6.47,8.94",Count Mismatch (Groups vs Num)
OC(=O)c1ccc(cc1O)[N+]([O-])=O,,,2,0,"2.14,10.91",Group Prediction Failed
OC(=O)c1ccc(nc1)C(O)=O,10,imidazole_pyridine_type_N,2,1,"2.30,4.74",Count Mismatch (Groups vs Num)
OC(=O)c1ccc2ccccc2n1,12,imidazole_pyridine_type_N,2,1,"2.04,4.88",Count Mismatch (Groups vs Num)
OC(=O)c1ccc(Br)cc1C(O)=O,,,2,0,"2.50,4.60",Group Prediction Failed
CCOC(=O)[C@@H](N)Cc1ccc(O)cc1,6,primary_amine_N,2,1,"7.29,9.70",Count Mismatch (Groups vs Num)
CCOC(=O)CC[C@H](N)C([O-])=O,8,primary_amine_N,2,1,"2.15,9.19",Count Mismatch (Groups vs Num)
CCOC(=O)CNC(=O)CNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CNC(=O)CN,19:28,imidazole_pyridine_type_N:primary_amine_N,2,2,"6.01,7.36",OK
CCNc1ccccc1C(O)=O,2,secondary_amine_N,2,1,"1.80,5.70",Count Mismatch (Groups vs Num)
OC(=O)c1cc(cc(c1O)[S](O)(=O)=O)[S](O)(=O)=O,,,2,0,"2.03,11.52",Group Prediction Failed
OC(=O)c1cc(ccc1O)C#N,,,2,0,"2.36,11.30",Group Prediction Failed
OC(=O)c1cc(ccc1O)N=Nc2ccc(cc2)[S](O)(=O)=O,,,2,0,"2.38,11.04",Group Prediction Failed
OC(=O)c1cc(ccc1O)[N+]([O-])=O,,,2,0,"1.99,9.95",Group Prediction Failed
OC(=O)c1cc(ccc1O)[S](O)(=O)=O,,,2,0,"2.51,11.78",Group Prediction Failed
OC(=O)c1cc(F)ccc1O,,,2,0,"2.56,13.70",Group Prediction Failed
OC(=O)c1ccc(cc1)C(O)=O,,,2,0,"3.48,4.32",Group Prediction Failed
OC(=O)c1ccc(cc1C(O)=O)[N+]([O-])=O,,,2,0,"2.02,4.28",Group Prediction Failed
C[C@H](O)[C@H](N)C(O)=O,4,primary_amine_N,2,1,"2.10,8.98",Count Mismatch (Groups vs Num)
C[C@H]1CN[C@@H](C)CN1,3:7,secondary_amine_N:secondary_amine_N,2,2,"5.32,9.76",OK
C[C@H]1CN[C@H](C)CN1,3:7,secondary_amine_N:secondary_amine_N,2,2,"5.37,9.58",OK
C[C@](N)(CCC(O)=O)C(O)=O,2,primary_amine_N,2,1,"4.05,9.72",Count Mismatch (Groups vs Num)
Cc1c(C)c(O)c(C)c(C)c1O,,,2,0,"11.25,12.70",Group Prediction Failed
Cc1cc(C)c(CN)c(N)n1,7:9:10,primary_amine_N:primary_amine_N:imidazole_pyridine_type_N,2,3,"6.60,9.14",Count Mismatch (Groups vs Num)
FC1(F)C(=O)NCCNCCCNCCNC1=O,5:9,secondary_amine_N:secondary_amine_N,2,2,"5.18,9.22",OK
FC1(F)CNCCNC(=O)C(F)(F)C(=O)NCCNC1,5:11,secondary_amine_N:secondary_amine_N,2,2,"1.90,6.10",OK
C[C@H](NC(=O)[C@@H]1CCCN1)C(O)=O,9,secondary_amine_N,2,1,"3.17,9.03",Count Mismatch (Groups vs Num)
C[C@H](NC(=O)[C@H](C)NC(=O)CN)C(O)=O,11,primary_amine_N,2,1,"3.27,7.99",Count Mismatch (Groups vs Num)
C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1)C(O)=O,19,secondary_amine_N,2,1,"3.10,8.37",Count Mismatch (Groups vs Num)
C[C@H](NC(=O)CN)C(=O)NCC(O)=O,6,primary_amine_N,2,1,"3.34,7.96",Count Mismatch (Groups vs Num)
Cn1cncc1CC(NC(=O)CCN)C(O)=O,3:13,imidazole_pyridine_type_N:primary_amine_N,2,2,"7.03,9.33",OK
C[P](O)(O)=O,,,2,0,"2.16,7.75",Group Prediction Failed
C[S](=O)(=O)NCc1ccccn1,11,imidazole_pyridine_type_N,2,1,"4.30,11.22",Count Mismatch (Groups vs Num)
C[C@H](N[S](=O)(=O)c1ccc(C)cc1)C(O)=O,,,2,0,"3.39,12.05",Group Prediction Failed
CC(C)(C)NCC(O)COc1ccccc1c2ccc(NN)nn2,4:20:21:22:23,secondary_amine_N:secondary_amine_N:primary_amine_N:imidazole_pyridine_type_N:imidazole_pyridine_type_N,2,5,"5.15,9.24",Count Mismatch (Groups vs Num)
CC(C)(C)NCCN,4:7,secondary_amine_N:primary_amine_N,2,2,"6.26,9.78",OK
Cc1ccc(O)c(O)c1,,,2,0,"9.48,13.90",Group Prediction Failed
Cc1cc(ccc1O)C2(O[S](=O)(=O)c3ccccc23)c4ccc(O)c(C)c4,,,2,0,"1.00,7.95",Group Prediction Failed
Cc1ccc(C(O)=O)c(O)c1,,,2,0,"3.05,14.10",Group Prediction Failed
Cc1ccc(C(O)=O)c(c1)C(O)=O,,,2,0,"3.05,5.47",Group Prediction Failed
Cc1cc(O)ccc1O,,,2,0,"10.05,11.62",Group Prediction Failed
NC(=O)CCN(CC(O)=O)CC(O)=O,,,2,0,"2.44,8.49",Group Prediction Failed
CC(C)(C(O)=O)C(=O)C(O)=O,,,2,0,"1.80,4.62",Group Prediction Failed
CC(C)(C(O)=O)C(C)(C)C(O)=O,,,2,0,"3.53,7.35",Group Prediction Failed
CC(=O)Oc1c(cccc1C(O)=O)C(O)=O,,,2,0,"2.85,3.80",Group Prediction Failed
CC(=O)N[C@@H](C(O)=O)C(C)(C)S,,,2,0,"3.33,9.97",Group Prediction Failed
Oc1cccc(ON=O)c1,,,2,0,"4.14,9.03",Group Prediction Failed
Oc1ccc(cc1O)[N+]([O-])=O,,,2,0,"6.76,10.91",Group Prediction Failed
Oc1ccc(cc1O)[S](O)(=O)=O,,,2,0,"8.38,12.48",Group Prediction Failed
CC(C)(C(O)=O)C(O)=O,,,2,0,"3.00,5.68",Group Prediction Failed
Cc1ncc(CO)c(C=O)c1O,2,imidazole_pyridine_type_N,2,1,"4.06,8.40",Count Mismatch (Groups vs Num)
Cc1ncc(CO)c(CO)c1O,2,imidazole_pyridine_type_N,2,1,"4.83,8.86",Count Mismatch (Groups vs Num)
