Metal ion,Ligand,Formula,Ligand class,Equilibrium,Temperature (C),Ionic strength,Value type,Value,Note,SMILES,max_eq_num,AcidCount,AmineCount,PhenolCount,PyridineCount,MonoPhosphateCount,ImidazoleNHCount,CyclicAmineCount,Ligand_class_id,molecular_weight,HBD,HBA,logP,TPSA
H⁺,2-(Methylthio)ethylamine,C3H9N1S1,Aliphatic amines,[HL]/[L][H],20,0.1,Log K,9.44,,CSCCN,1,0,1,0,0,0,0,0,8,91.179,1,2,0.3081,26.02
H⁺,2-(Methylthio)ethylamine,C3H9N1S1,Aliphatic amines,[HL]/[L][H],25,0.5,Log K,9.47,,CSCCN,1,0,1,0,0,0,0,0,8,91.179,1,2,0.3081,26.02
H⁺,2-(Methylthio)ethylamine,C3H9N1S1,Aliphatic amines,[HL]/[L][H],30,1.0,Log K,9.45,,CSCCN,1,0,1,0,0,0,0,0,8,91.179,1,2,0.3081,26.02
H⁺,2-(Methylthio)ethylamine,C3H9N1S1,Aliphatic amines,[HL]/[L][H],25,0.0,Log K,9.34,,CSCCN,1,0,1,0,0,0,0,0,8,91.179,1,2,0.3081,26.02
H⁺,2-(Ethylthio)ethylamine,C4H11N1S1,Aliphatic amines,[HL]/[L][H],25,0.5,Log K,9.44,,CCSCCN,1,0,1,0,0,0,0,0,8,105.206,1,2,0.6982,26.02
H⁺,2-(Propylthio)ethylamine,C5H13N1S1,Aliphatic amines,[HL]/[L][H],25,0.5,Log K,9.45,,CCCSCCN,1,0,1,0,0,0,0,0,8,119.233,1,2,1.0883,26.02
H⁺,2-(2-Methyl-2-propylthio)ethylamine,C6H15N1S1,Aliphatic amines,[HL]/[L][H],25,0.5,Log K,9.34,,CC(C)(C)SCCN,1,0,1,0,0,0,0,0,8,133.26,1,2,1.4768,26.02
H⁺,3-(Methylthio)propylamine,C4H11N1S1,Aliphatic amines,[HL]/[L][H],25,0.5,Log K,10.1,,CSCCCN,1,0,1,0,0,0,0,0,8,105.206,1,2,0.6982,26.02
H⁺,2-(2-Aminoethylthio)ethanol,C4H11N1O1S1,Aliphatic amines,[HL]/[L][H],25,0.5,Log K,9.37,,NCCSCCO,1,0,1,0,0,0,0,0,8,121.205,2,3,-0.3294,46.25
H⁺,2-(2-Aminoethylthio)ethanol,C4H11N1O1S1,Aliphatic amines,[HL]/[L][H],30,1.0,Log K,9.18,,NCCSCCO,1,0,1,0,0,0,0,0,8,121.205,2,3,-0.3294,46.25
H⁺,2-(2-Aminoethylthio)ethanol,C4H11N1O1S1,Aliphatic amines,[HL]/[L][H],25,0.0,Log K,9.26,,NCCSCCO,1,0,1,0,0,0,0,0,8,121.205,2,3,-0.3294,46.25
H⁺,L-Methionine methylamide,C6H14N2O1S1,Aliphatic amines,[HL]/[L][H],25,0.1,Log K,7.33,,CNC(=O)[C@@H](N)CCSC,1,0,1,0,0,0,0,0,8,162.258,2,3,-0.1872,55.12
H⁺,L-Phenylalanyl-L-methionine methylamide,C15H22N3O2S1,Aliphatic amines,[HL]/[L][H],25,0.1,Log K,7.15,,CNC(=O)[C@H](CCSC)NC(=O)[C@@H](N)Cc1ccccc1,1,0,1,0,0,0,0,0,8,309.435,3,4,0.5403,84.22
H⁺,DL-Methionine methyl ester,C6H13N1O2S1,Aliphatic amines,[HL]/[L][H],25,0.1,Log K,7.1,,COC(=O)C(N)CCSC,1,0,1,0,0,0,0,0,8,163.242,1,4,0.2398,52.32
H⁺,2-Aminoethaneselenol,C2H7N1Se1,Aliphatic amines,[HL]/[L][H],22,0.1,Log K,10.88,,NCC[SeH],2,0,1,0,0,0,0,0,8,124.045,1,1,-0.7358,26.02
H⁺,2-Aminoethaneselenol,C2H7N1Se1,Aliphatic amines,[H₂L]/[HL][H],22,0.1,Log K,4.9,,NCC[SeH],2,0,1,0,0,0,0,0,8,124.045,1,1,-0.7358,26.02
H⁺,1-Aminopropane-2-selenol,C3H9N1Se1,Aliphatic amines,[HL]/[L][H],22,0.1,Log K,10.74,,CC([SeH])CN,2,0,1,0,0,0,0,0,8,138.072,1,1,-0.3457,26.02
H⁺,1-Aminopropane-2-selenol,C3H9N1Se1,Aliphatic amines,[H₂L]/[HL][H],22,0.1,Log K,5.08,,CC([SeH])CN,2,0,1,0,0,0,0,0,8,138.072,1,1,-0.3457,26.02
H⁺,1-Amino-2-methylpropane-2-selenol,C4H11N1Se1,Aliphatic amines,[HL]/[L][H],22,0.1,Log K,10.84,,CC(C)([SeH])CN,2,0,1,0,0,0,0,0,8,152.099,1,1,0.0444,26.02
H⁺,1-Amino-2-methylpropane-2-selenol,C4H11N1Se1,Aliphatic amines,[H₂L]/[HL][H],22,0.1,Log K,5.1,,CC(C)([SeH])CN,2,0,1,0,0,0,0,0,8,152.099,1,1,0.0444,26.02
H⁺,3-Aminopropaneselenol,C3H9N1Se1,Aliphatic amines,[HL]/[L][H],22,0.1,Log K,11.2,,NCCC[SeH],2,0,1,0,0,0,0,0,8,138.072,1,1,-0.3457,26.02
H⁺,3-Aminopropaneselenol,C3H9N1Se1,Aliphatic amines,[H₂L]/[HL][H],22,0.1,Log K,6.16,,NCCC[SeH],2,0,1,0,0,0,0,0,8,138.072,1,1,-0.3457,26.02
H⁺,2-(Methylseleno)ethylamine,C3H9N1Se1,Aliphatic amines,[HL]/[L][H],22,0.1,Log K,9.42,,C[Se]CCN,1,0,1,0,0,0,0,0,8,138.072,1,1,0.1157,26.02
H⁺,Ethylenediamine,C2H8N2,Aliphatic amines,[HL]/[L][H],25,0.1,Log K,9.92,,NCCN,2,0,2,0,0,0,0,0,8,60.1,2,2,-1.0962,52.04
H⁺,Ethylenediamine,C2H8N2,Aliphatic amines,[HL]/[L][H],37,0.15,Log K,9.61,,NCCN,2,0,2,0,0,0,0,0,8,60.1,2,2,-1.0962,52.04
H⁺,Ethylenediamine,C2H8N2,Aliphatic amines,[HL]/[L][H],25,0.5,Log K,10.04,,NCCN,2,0,2,0,0,0,0,0,8,60.1,2,2,-1.0962,52.04
H⁺,Ethylenediamine,C2H8N2,Aliphatic amines,[HL]/[L][H],25,1.0,Log K,10.2,,NCCN,2,0,2,0,0,0,0,0,8,60.1,2,2,-1.0962,52.04
H⁺,Ethylenediamine,C2H8N2,Aliphatic amines,[HL]/[L][H],25,2.0,Log K,10.3,KCl used as background electrolyte.,NCCN,2,0,2,0,0,0,0,0,8,60.1,2,2,-1.0962,52.04
H⁺,Ethylenediamine,C2H8N2,Aliphatic amines,[HL]/[L][H],25,2.0,Log K,10.53,NaClO₄ used as background electrolyte.,NCCN,2,0,2,0,0,0,0,0,8,60.1,2,2,-1.0962,52.04
H⁺,Ethylenediamine,C2H8N2,Aliphatic amines,[HL]/[L][H],25,3.0,Log K,10.74,LiClO₄ used as background electrolyte.,NCCN,2,0,2,0,0,0,0,0,8,60.1,2,2,-1.0962,52.04
H⁺,Ethylenediamine,C2H8N2,Aliphatic amines,[HL]/[L][H],25,3.0,Log K,10.8,NaClO₄ used as background electrolyte.,NCCN,2,0,2,0,0,0,0,0,8,60.1,2,2,-1.0962,52.04
H⁺,Ethylenediamine,C2H8N2,Aliphatic amines,[HL]/[L][H],10,0.0,Log K,10.383,,NCCN,2,0,2,0,0,0,0,0,8,60.1,2,2,-1.0962,52.04
H⁺,Ethylenediamine,C2H8N2,Aliphatic amines,[HL]/[L][H],25,0.0,Log K,9.928,,NCCN,2,0,2,0,0,0,0,0,8,60.1,2,2,-1.0962,52.04
H⁺,Ethylenediamine,C2H8N2,Aliphatic amines,[HL]/[L][H],40,0.0,Log K,9.51,,NCCN,2,0,2,0,0,0,0,0,8,60.1,2,2,-1.0962,52.04
H⁺,Ethylenediamine,C2H8N2,Aliphatic amines,[H₂L]/[HL][H],25,0.1,Log K,7.11,,NCCN,2,0,2,0,0,0,0,0,8,60.1,2,2,-1.0962,52.04
H⁺,Ethylenediamine,C2H8N2,Aliphatic amines,[H₂L]/[HL][H],37,0.15,Log K,6.83,,NCCN,2,0,2,0,0,0,0,0,8,60.1,2,2,-1.0962,52.04
H⁺,Ethylenediamine,C2H8N2,Aliphatic amines,[H₂L]/[HL][H],25,0.5,Log K,7.31,,NCCN,2,0,2,0,0,0,0,0,8,60.1,2,2,-1.0962,52.04
H⁺,Ethylenediamine,C2H8N2,Aliphatic amines,[H₂L]/[HL][H],25,1.0,Log K,7.47,,NCCN,2,0,2,0,0,0,0,0,8,60.1,2,2,-1.0962,52.04
H⁺,Ethylenediamine,C2H8N2,Aliphatic amines,[H₂L]/[HL][H],25,2.0,Log K,7.69,,NCCN,2,0,2,0,0,0,0,0,8,60.1,2,2,-1.0962,52.04
H⁺,Ethylenediamine,C2H8N2,Aliphatic amines,[H₂L]/[HL][H],25,3.0,Log K,7.93,,NCCN,2,0,2,0,0,0,0,0,8,60.1,2,2,-1.0962,52.04
H⁺,Ethylenediamine,C2H8N2,Aliphatic amines,[H₂L]/[HL][H],25,4.0,Log K,8.21,,NCCN,2,0,2,0,0,0,0,0,8,60.1,2,2,-1.0962,52.04
H⁺,Ethylenediamine,C2H8N2,Aliphatic amines,[H₂L]/[HL][H],10,0.0,Log K,7.266,,NCCN,2,0,2,0,0,0,0,0,8,60.1,2,2,-1.0962,52.04
H⁺,Ethylenediamine,C2H8N2,Aliphatic amines,[H₂L]/[HL][H],25,0.0,Log K,6.848,,NCCN,2,0,2,0,0,0,0,0,8,60.1,2,2,-1.0962,52.04
H⁺,Ethylenediamine,C2H8N2,Aliphatic amines,[H₂L]/[HL][H],40,0.0,Log K,6.463,,NCCN,2,0,2,0,0,0,0,0,8,60.1,2,2,-1.0962,52.04
H⁺,"DL-Methylethylenediamine (1,2-Propylenediamine) (pn)",C3H10N2,Aliphatic amines,[HL]/[L][H],25,0.1,Log K,9.81,,CC(N)CN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7077,52.04
H⁺,"DL-Methylethylenediamine (1,2-Propylenediamine) (pn)",C3H10N2,Aliphatic amines,[HL]/[L][H],25,0.5,Log K,9.94,,CC(N)CN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7077,52.04
H⁺,"DL-Methylethylenediamine (1,2-Propylenediamine) (pn)",C3H10N2,Aliphatic amines,[HL]/[L][H],25,1.0,Log K,10.09,,CC(N)CN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7077,52.04
H⁺,"DL-Methylethylenediamine (1,2-Propylenediamine) (pn)",C3H10N2,Aliphatic amines,[HL]/[L][H],25,2.0,Log K,10.24,KCl used as background electrolyte.,CC(N)CN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7077,52.04
H⁺,"DL-Methylethylenediamine (1,2-Propylenediamine) (pn)",C3H10N2,Aliphatic amines,[HL]/[L][H],25,3.0,Log K,10.47,KCl used as background electrolyte.,CC(N)CN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7077,52.04
H⁺,"DL-Methylethylenediamine (1,2-Propylenediamine) (pn)",C3H10N2,Aliphatic amines,[HL]/[L][H],25,0.0,Log K,9.77,,CC(N)CN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7077,52.04
H⁺,"DL-Methylethylenediamine (1,2-Propylenediamine) (pn)",C3H10N2,Aliphatic amines,[H₂L]/[HL][H],25,0.1,Log K,6.85,,CC(N)CN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7077,52.04
H⁺,"DL-Methylethylenediamine (1,2-Propylenediamine) (pn)",C3H10N2,Aliphatic amines,[H₂L]/[HL][H],25,0.5,Log K,7.07,,CC(N)CN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7077,52.04
H⁺,"DL-Methylethylenediamine (1,2-Propylenediamine) (pn)",C3H10N2,Aliphatic amines,[H₂L]/[HL][H],25,1.0,Log K,7.22,,CC(N)CN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7077,52.04
H⁺,"DL-Methylethylenediamine (1,2-Propylenediamine) (pn)",C3H10N2,Aliphatic amines,[H₂L]/[HL][H],25,2.0,Log K,7.45,,CC(N)CN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7077,52.04
H⁺,"DL-Methylethylenediamine (1,2-Propylenediamine) (pn)",C3H10N2,Aliphatic amines,[H₂L]/[HL][H],25,3.0,Log K,7.65,,CC(N)CN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7077,52.04
H⁺,"DL-Methylethylenediamine (1,2-Propylenediamine) (pn)",C3H10N2,Aliphatic amines,[H₂L]/[HL][H],25,0.0,Log K,6.61,,CC(N)CN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7077,52.04
H⁺,"DL-Ethylethylenediamine (1,2-Butylenediamine)",C4H12N2,Aliphatic amines,[HL]/[L][H],25,0.1,Log K,9.66,,CCC(N)CN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.3176,52.04
H⁺,"DL-Ethylethylenediamine (1,2-Butylenediamine)",C4H12N2,Aliphatic amines,[HL]/[L][H],25,0.0,Log K,9.39,,CCC(N)CN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.3176,52.04
H⁺,"DL-Ethylethylenediamine (1,2-Butylenediamine)",C4H12N2,Aliphatic amines,[H₂L]/[HL][H],25,0.1,Log K,6.65,,CCC(N)CN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.3176,52.04
H⁺,"DL-Ethylethylenediamine (1,2-Butylenediamine)",C4H12N2,Aliphatic amines,[H₂L]/[HL][H],25,0.0,Log K,6.4,,CCC(N)CN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.3176,52.04
H⁺,DL-(2-Methyl-2-propyl)ethylenediamine (t-Butylethylenediamine),C6H16N2,Aliphatic amines,[HL]/[L][H],25,0.1,Log K,9.78,,CC(C)(C)NCCN,2,0,1,0,0,0,0,0,8,116.208,2,2,0.3332,38.05
H⁺,DL-(2-Methyl-2-propyl)ethylenediamine (t-Butylethylenediamine),C6H16N2,Aliphatic amines,[H₂L]/[HL][H],25,0.1,Log K,6.26,,CC(C)(C)NCCN,2,0,1,0,0,0,0,0,8,116.208,2,2,0.3332,38.05
H⁺,"1,1-Dimethylethylenediamine",C4H12N2,Aliphatic amines,[HL]/[L][H],25,0.1,Log K,9.75,,CC(C)(N)CN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.3176,52.04
H⁺,"1,1-Dimethylethylenediamine",C4H12N2,Aliphatic amines,[HL]/[L][H],25,0.5,Log K,9.89,,CC(C)(N)CN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.3176,52.04
H⁺,"1,1-Dimethylethylenediamine",C4H12N2,Aliphatic amines,[HL]/[L][H],25,1.0,Log K,10.06,,CC(C)(N)CN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.3176,52.04
H⁺,"1,1-Dimethylethylenediamine",C4H12N2,Aliphatic amines,[HL]/[L][H],25,2.0,Log K,10.31,NaClO₄ used as background electrolyte.,CC(C)(N)CN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.3176,52.04
H⁺,"1,1-Dimethylethylenediamine",C4H12N2,Aliphatic amines,[HL]/[L][H],25,0.0,Log K,9.62,,CC(C)(N)CN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.3176,52.04
H⁺,"1,1-Dimethylethylenediamine",C4H12N2,Aliphatic amines,[H₂L]/[HL][H],25,0.1,Log K,6.46,,CC(C)(N)CN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.3176,52.04
H⁺,"1,1-Dimethylethylenediamine",C4H12N2,Aliphatic amines,[H₂L]/[HL][H],25,0.5,Log K,6.65,,CC(C)(N)CN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.3176,52.04
H⁺,"1,1-Dimethylethylenediamine",C4H12N2,Aliphatic amines,[H₂L]/[HL][H],25,1.0,Log K,6.84,,CC(C)(N)CN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.3176,52.04
H⁺,"1,1-Dimethylethylenediamine",C4H12N2,Aliphatic amines,[H₂L]/[HL][H],25,2.0,Log K,7.07,NaClO₄ used as background electrolyte.,CC(C)(N)CN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.3176,52.04
H⁺,"1,1-Dimethylethylenediamine",C4H12N2,Aliphatic amines,[H₂L]/[HL][H],25,0.0,Log K,6.21,,CC(C)(N)CN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.3176,52.04
H⁺,"1,1,2,2-Tetramethylethylenediamine",C6H16N2,Aliphatic amines,[HL]/[L][H],25,0.5,Log K,9.93,,CC(C)(N)C(C)(C)N,2,0,2,0,0,0,0,0,8,116.208,2,2,0.461,52.04
H⁺,"1,1,2,2-Tetramethylethylenediamine",C6H16N2,Aliphatic amines,[HL]/[L][H],25,1.0,Log K,10.1,,CC(C)(N)C(C)(C)N,2,0,2,0,0,0,0,0,8,116.208,2,2,0.461,52.04
H⁺,"1,1,2,2-Tetramethylethylenediamine",C6H16N2,Aliphatic amines,[H₂L]/[HL][H],25,0.5,Log K,6.35,,CC(C)(N)C(C)(C)N,2,0,2,0,0,0,0,0,8,116.208,2,2,0.461,52.04
H⁺,"1,1,2,2-Tetramethylethylenediamine",C6H16N2,Aliphatic amines,[H₂L]/[HL][H],25,1.0,Log K,6.46,,CC(C)(N)C(C)(C)N,2,0,2,0,0,0,0,0,8,116.208,2,2,0.461,52.04
H⁺,"Trimethylenediamine (1,3-Propylenediamine)",C3H10N2,Aliphatic amines,[HL]/[L][H],25,0.1,Log K,10.54,,NCCCN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7061,52.04
H⁺,"Trimethylenediamine (1,3-Propylenediamine)",C3H10N2,Aliphatic amines,[HL]/[L][H],25,0.5,Log K,10.65,,NCCCN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7061,52.04
H⁺,"Trimethylenediamine (1,3-Propylenediamine)",C3H10N2,Aliphatic amines,[HL]/[L][H],25,1.0,Log K,10.77,,NCCCN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7061,52.04
H⁺,"Trimethylenediamine (1,3-Propylenediamine)",C3H10N2,Aliphatic amines,[HL]/[L][H],25,2.0,Log K,10.96,KCl used as background electrolyte.,NCCCN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7061,52.04
H⁺,"Trimethylenediamine (1,3-Propylenediamine)",C3H10N2,Aliphatic amines,[HL]/[L][H],25,2.0,Log K,11.11,NaClO₄ used as background electrolyte.,NCCCN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7061,52.04
H⁺,"Trimethylenediamine (1,3-Propylenediamine)",C3H10N2,Aliphatic amines,[HL]/[L][H],25,3.0,Log K,10.93,LiClO₄ used as background electrolyte.,NCCCN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7061,52.04
H⁺,"Trimethylenediamine (1,3-Propylenediamine)",C3H10N2,Aliphatic amines,[HL]/[L][H],25,3.0,Log K,11.11,KCl used as background electrolyte.,NCCCN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7061,52.04
H⁺,"Trimethylenediamine (1,3-Propylenediamine)",C3H10N2,Aliphatic amines,[HL]/[L][H],25,0.0,Log K,10.48,,NCCCN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7061,52.04
H⁺,"Trimethylenediamine (1,3-Propylenediamine)",C3H10N2,Aliphatic amines,[H₂L]/[HL][H],25,0.1,Log K,8.78,,NCCCN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7061,52.04
H⁺,"Trimethylenediamine (1,3-Propylenediamine)",C3H10N2,Aliphatic amines,[H₂L]/[HL][H],25,0.5,Log K,8.94,,NCCCN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7061,52.04
H⁺,"Trimethylenediamine (1,3-Propylenediamine)",C3H10N2,Aliphatic amines,[H₂L]/[HL][H],25,1.0,Log K,9.13,,NCCCN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7061,52.04
H⁺,"Trimethylenediamine (1,3-Propylenediamine)",C3H10N2,Aliphatic amines,[H₂L]/[HL][H],25,2.0,Log K,9.3,KCl used as background electrolyte.,NCCCN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7061,52.04
H⁺,"Trimethylenediamine (1,3-Propylenediamine)",C3H10N2,Aliphatic amines,[H₂L]/[HL][H],25,2.0,Log K,9.47,NaClO₄ used as background electrolyte.,NCCCN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7061,52.04
H⁺,"Trimethylenediamine (1,3-Propylenediamine)",C3H10N2,Aliphatic amines,[H₂L]/[HL][H],25,3.0,Log K,9.47,KCl used as background electrolyte.,NCCCN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7061,52.04
H⁺,"Trimethylenediamine (1,3-Propylenediamine)",C3H10N2,Aliphatic amines,[H₂L]/[HL][H],25,3.0,Log K,9.71,LiClO₄ used as background electrolyte.,NCCCN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7061,52.04
H⁺,"Trimethylenediamine (1,3-Propylenediamine)",C3H10N2,Aliphatic amines,[H₂L]/[HL][H],25,0.0,Log K,8.48,,NCCCN,2,0,2,0,0,0,0,0,8,74.127,2,2,-0.7061,52.04
H⁺,"DL-1-Methyltrimethylenediamine (1,3-Butylenediamine)",C4H12N2,Aliphatic amines,[HL]/[L][H],25,0.1,Log K,10.55,,CC(N)CCN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.3176,52.04
H⁺,"DL-1-Methyltrimethylenediamine (1,3-Butylenediamine)",C4H12N2,Aliphatic amines,[HL]/[L][H],25,0.5,Log K,10.69,,CC(N)CCN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.3176,52.04
H⁺,"DL-1-Methyltrimethylenediamine (1,3-Butylenediamine)",C4H12N2,Aliphatic amines,[HL]/[L][H],25,1.0,Log K,10.81,,CC(N)CCN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.3176,52.04
H⁺,"DL-1-Methyltrimethylenediamine (1,3-Butylenediamine)",C4H12N2,Aliphatic amines,[HL]/[L][H],25,2.0,Log K,11.06,NaClO₄ used as background electrolyte.,CC(N)CCN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.3176,52.04
H⁺,"DL-1-Methyltrimethylenediamine (1,3-Butylenediamine)",C4H12N2,Aliphatic amines,[HL]/[L][H],25,0.0,Log K,10.5,,CC(N)CCN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.3176,52.04
H⁺,"DL-1-Methyltrimethylenediamine (1,3-Butylenediamine)",C4H12N2,Aliphatic amines,[H₂L]/[HL][H],25,0.1,Log K,8.68,,CC(N)CCN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.3176,52.04
H⁺,"DL-1-Methyltrimethylenediamine (1,3-Butylenediamine)",C4H12N2,Aliphatic amines,[H₂L]/[HL][H],25,0.5,Log K,8.91,,CC(N)CCN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.3176,52.04
H⁺,"DL-1-Methyltrimethylenediamine (1,3-Butylenediamine)",C4H12N2,Aliphatic amines,[H₂L]/[HL][H],25,1.0,Log K,9.1,,CC(N)CCN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.3176,52.04
H⁺,"DL-1-Methyltrimethylenediamine (1,3-Butylenediamine)",C4H12N2,Aliphatic amines,[H₂L]/[HL][H],25,2.0,Log K,9.37,NaClO₄ used as background electrolyte.,CC(N)CCN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.3176,52.04
H⁺,"DL-1-Methyltrimethylenediamine (1,3-Butylenediamine)",C4H12N2,Aliphatic amines,[H₂L]/[HL][H],25,0.0,Log K,8.43,,CC(N)CCN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.3176,52.04
H⁺,"2,2-Dimethyltrimethylenediamine (2,2-Dimethyl-1,3-propylenediamine)",C5H14N2,Aliphatic amines,[HL]/[L][H],30,1.0,Log K,10.22,,CC(C)(CN)CN,2,0,2,0,0,0,0,0,8,102.181,2,2,-0.07,52.04
H⁺,"2,2-Dimethyltrimethylenediamine (2,2-Dimethyl-1,3-propylenediamine)",C5H14N2,Aliphatic amines,[H₂L]/[HL][H],30,1.0,Log K,8.18,,CC(C)(CN)CN,2,0,2,0,0,0,0,0,8,102.181,2,2,-0.07,52.04
H⁺,"2-Methylenetrimethylenediamine (2-Methylene-1,3-propylenediamine)",C4H10N2,Aliphatic amines,[HL]/[L][H],25,0.5,Log K,10.09,,NCC(=C)CN,2,0,2,0,0,0,0,0,8,86.138,2,2,-0.54,52.04
H⁺,"2-Methylenetrimethylenediamine (2-Methylene-1,3-propylenediamine)",C4H10N2,Aliphatic amines,[H₂L]/[HL][H],25,0.5,Log K,8.33,,NCC(=C)CN,2,0,2,0,0,0,0,0,8,86.138,2,2,-0.54,52.04
H⁺,"Tetramethylenediamine (1,4-Butylenediamine) (Putrescine)",C4H12N2,Aliphatic amines,[HL]/[L][H],25,0.1,Log K,10.72,,NCCCCN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.316,52.04
H⁺,"Tetramethylenediamine (1,4-Butylenediamine) (Putrescine)",C4H12N2,Aliphatic amines,[HL]/[L][H],25,0.5,Log K,10.87,,NCCCCN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.316,52.04
H⁺,"Tetramethylenediamine (1,4-Butylenediamine) (Putrescine)",C4H12N2,Aliphatic amines,[HL]/[L][H],25,1.0,Log K,11.01,,NCCCCN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.316,52.04
H⁺,"Tetramethylenediamine (1,4-Butylenediamine) (Putrescine)",C4H12N2,Aliphatic amines,[HL]/[L][H],25,2.0,Log K,11.37,NaClO₄ used as background electrolyte.,NCCCCN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.316,52.04
H⁺,"Tetramethylenediamine (1,4-Butylenediamine) (Putrescine)",C4H12N2,Aliphatic amines,[HL]/[L][H],25,3.0,Log K,11.05,LiClO₄ used as background electrolyte.,NCCCCN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.316,52.04
H⁺,"Tetramethylenediamine (1,4-Butylenediamine) (Putrescine)",C4H12N2,Aliphatic amines,[HL]/[L][H],25,0.0,Log K,10.67,,NCCCCN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.316,52.04
H⁺,"Tetramethylenediamine (1,4-Butylenediamine) (Putrescine)",C4H12N2,Aliphatic amines,[H₂L]/[HL][H],25,0.1,Log K,9.46,,NCCCCN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.316,52.04
H⁺,"Tetramethylenediamine (1,4-Butylenediamine) (Putrescine)",C4H12N2,Aliphatic amines,[H₂L]/[HL][H],25,0.5,Log K,9.68,,NCCCCN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.316,52.04
H⁺,"Tetramethylenediamine (1,4-Butylenediamine) (Putrescine)",C4H12N2,Aliphatic amines,[H₂L]/[HL][H],25,1.0,Log K,9.85,,NCCCCN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.316,52.04
H⁺,"Tetramethylenediamine (1,4-Butylenediamine) (Putrescine)",C4H12N2,Aliphatic amines,[H₂L]/[HL][H],25,2.0,Log K,10.25,NaClO₄ used as background electrolyte.,NCCCCN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.316,52.04
H⁺,"Tetramethylenediamine (1,4-Butylenediamine) (Putrescine)",C4H12N2,Aliphatic amines,[H₂L]/[HL][H],25,3.0,Log K,10.39,LiClO₄ used as background electrolyte.,NCCCCN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.316,52.04
H⁺,"Tetramethylenediamine (1,4-Butylenediamine) (Putrescine)",C4H12N2,Aliphatic amines,[H₂L]/[HL][H],25,0.0,Log K,9.22,,NCCCCN,2,0,2,0,0,0,0,0,8,88.154,2,2,-0.316,52.04
