SMILES,pKa,Dissociable_Atoms,Functional_Group,Name,Dissociable_Atoms_Ordered,Functional_Group_Ordered,Dissociation_Order
N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O,8.59,21:28:35:38:0:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,"N,N-[N'',N''''-Di(L-5-glutamyl)-L-cystinyl]di(glycine) (Oxidized glutathione) (Glutathione disulfide)",21:28:35:38:0:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,21(carboxylic_acid) > 28(carboxylic_acid) > 35(carboxylic_acid) > 38(carboxylic_acid) > 0(amine_primary) > 19(amine_primary)
N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O,3.83,21:28:35:38:0:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,"N,N-[N'',N''''-Di(L-5-glutamyl)-L-cystinyl]di(glycine) (Oxidized glutathione) (Glutathione disulfide)",21:28:35:38:0:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,21(carboxylic_acid) > 28(carboxylic_acid) > 35(carboxylic_acid) > 38(carboxylic_acid) > 0(amine_primary) > 19(amine_primary)
N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O,3.98,21:28:35:38:0:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,"N,N-[N'',N''''-Di(L-5-glutamyl)-L-cystinyl]di(glycine) (Oxidized glutathione) (Glutathione disulfide)",21:28:35:38:0:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,21(carboxylic_acid) > 28(carboxylic_acid) > 35(carboxylic_acid) > 38(carboxylic_acid) > 0(amine_primary) > 19(amine_primary)
N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O,3.16,21:28:35:38:0:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,"N,N-[N'',N''''-Di(L-5-glutamyl)-L-cystinyl]di(glycine) (Oxidized glutathione) (Glutathione disulfide)",21:28:35:38:0:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,21(carboxylic_acid) > 28(carboxylic_acid) > 35(carboxylic_acid) > 38(carboxylic_acid) > 0(amine_primary) > 19(amine_primary)
N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O,3.16,21:28:35:38:0:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,"N,N-[N'',N''''-Di(L-5-glutamyl)-L-cystinyl]di(glycine) (Oxidized glutathione) (Glutathione disulfide)",21:28:35:38:0:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,21(carboxylic_acid) > 28(carboxylic_acid) > 35(carboxylic_acid) > 38(carboxylic_acid) > 0(amine_primary) > 19(amine_primary)
N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O,2.35,21:28:35:38:0:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,"N,N-[N'',N''''-Di(L-5-glutamyl)-L-cystinyl]di(glycine) (Oxidized glutathione) (Glutathione disulfide)",21:28:35:38:0:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,21(carboxylic_acid) > 28(carboxylic_acid) > 35(carboxylic_acid) > 38(carboxylic_acid) > 0(amine_primary) > 19(amine_primary)
N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O,2.64,21:28:35:38:0:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,"N,N-[N'',N''''-Di(L-5-glutamyl)-L-cystinyl]di(glycine) (Oxidized glutathione) (Glutathione disulfide)",21:28:35:38:0:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,21(carboxylic_acid) > 28(carboxylic_acid) > 35(carboxylic_acid) > 38(carboxylic_acid) > 0(amine_primary) > 19(amine_primary)
N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O,1.5,21:28:35:38:0:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,"N,N-[N'',N''''-Di(L-5-glutamyl)-L-cystinyl]di(glycine) (Oxidized glutathione) (Glutathione disulfide)",21:28:35:38:0:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,21(carboxylic_acid) > 28(carboxylic_acid) > 35(carboxylic_acid) > 38(carboxylic_acid) > 0(amine_primary) > 19(amine_primary)
N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O,1.8,21:28:35:38:0:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,"N,N-[N'',N''''-Di(L-5-glutamyl)-L-cystinyl]di(glycine) (Oxidized glutathione) (Glutathione disulfide)",21:28:35:38:0:19,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary:amine_primary,21(carboxylic_acid) > 28(carboxylic_acid) > 35(carboxylic_acid) > 38(carboxylic_acid) > 0(amine_primary) > 19(amine_primary)
NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCC(=O)NCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCC(O)=O,8.17,37:0,carboxylic_acid:amine_primary,Glycylglycyl-L-prolylglycylglycylglycyl-L-prolylglycine,37:0,carboxylic_acid:amine_primary,37(carboxylic_acid) > 0(amine_primary)
NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCC(=O)NCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCC(O)=O,3.11,37:0,carboxylic_acid:amine_primary,Glycylglycyl-L-prolylglycylglycylglycyl-L-prolylglycine,37:0,carboxylic_acid:amine_primary,37(carboxylic_acid) > 0(amine_primary)
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CN)C(O)=O,10.48,47:0:29:45,carboxylic_acid:amine_primary:amine_primary:amine_primary,Glycylglycyl-L-prolyl-L-lysylglycylglycyl-L-prolyl-L-lysine,47:0:29:45,carboxylic_acid:amine_primary:amine_primary:amine_primary,47(carboxylic_acid) > 0(amine_primary) > 29(amine_primary) > 45(amine_primary)
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CN)C(O)=O,10.12,47:0:29:45,carboxylic_acid:amine_primary:amine_primary:amine_primary,Glycylglycyl-L-prolyl-L-lysylglycylglycyl-L-prolyl-L-lysine,47:0:29:45,carboxylic_acid:amine_primary:amine_primary:amine_primary,47(carboxylic_acid) > 0(amine_primary) > 29(amine_primary) > 45(amine_primary)
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CN)C(O)=O,7.98,47:0:29:45,carboxylic_acid:amine_primary:amine_primary:amine_primary,Glycylglycyl-L-prolyl-L-lysylglycylglycyl-L-prolyl-L-lysine,47:0:29:45,carboxylic_acid:amine_primary:amine_primary:amine_primary,47(carboxylic_acid) > 0(amine_primary) > 29(amine_primary) > 45(amine_primary)
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CN)C(O)=O,3.12,47:0:29:45,carboxylic_acid:amine_primary:amine_primary:amine_primary,Glycylglycyl-L-prolyl-L-lysylglycylglycyl-L-prolyl-L-lysine,47:0:29:45,carboxylic_acid:amine_primary:amine_primary:amine_primary,47(carboxylic_acid) > 0(amine_primary) > 29(amine_primary) > 45(amine_primary)
CC(C)CC(NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](C)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,8.4,22:35:53:73:106:60,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,L-Alanyl-L-aspartyl-L-serylglycyl-L-glutamylglycyl-L-aspartyl-L-phenylalanyl-L-leucyl-L-alanyl-L-glutamylglycylglycylglycyl-L-valyl-L-arginine (fibrinopeptide A),22:35:53:73:106:60,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,22(carboxylic_acid) > 35(carboxylic_acid) > 53(carboxylic_acid) > 73(carboxylic_acid) > 106(carboxylic_acid) > 60(amine_primary)
CC(C)CC(NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](C)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,5.03,22:35:53:73:106:60,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,L-Alanyl-L-aspartyl-L-serylglycyl-L-glutamylglycyl-L-aspartyl-L-phenylalanyl-L-leucyl-L-alanyl-L-glutamylglycylglycylglycyl-L-valyl-L-arginine (fibrinopeptide A),22:35:53:73:106:60,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,22(carboxylic_acid) > 35(carboxylic_acid) > 53(carboxylic_acid) > 73(carboxylic_acid) > 106(carboxylic_acid) > 60(amine_primary)
CC(C)CC(NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](C)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,4.31,22:35:53:73:106:60,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,L-Alanyl-L-aspartyl-L-serylglycyl-L-glutamylglycyl-L-aspartyl-L-phenylalanyl-L-leucyl-L-alanyl-L-glutamylglycylglycylglycyl-L-valyl-L-arginine (fibrinopeptide A),22:35:53:73:106:60,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,22(carboxylic_acid) > 35(carboxylic_acid) > 53(carboxylic_acid) > 73(carboxylic_acid) > 106(carboxylic_acid) > 60(amine_primary)
CC(C)CC(NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](C)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,3.62,22:35:53:73:106:60,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,L-Alanyl-L-aspartyl-L-serylglycyl-L-glutamylglycyl-L-aspartyl-L-phenylalanyl-L-leucyl-L-alanyl-L-glutamylglycylglycylglycyl-L-valyl-L-arginine (fibrinopeptide A),22:35:53:73:106:60,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,22(carboxylic_acid) > 35(carboxylic_acid) > 53(carboxylic_acid) > 73(carboxylic_acid) > 106(carboxylic_acid) > 60(amine_primary)
CC(C)CC(NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](C)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,3.5,22:35:53:73:106:60,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,L-Alanyl-L-aspartyl-L-serylglycyl-L-glutamylglycyl-L-aspartyl-L-phenylalanyl-L-leucyl-L-alanyl-L-glutamylglycylglycylglycyl-L-valyl-L-arginine (fibrinopeptide A),22:35:53:73:106:60,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,22(carboxylic_acid) > 35(carboxylic_acid) > 53(carboxylic_acid) > 73(carboxylic_acid) > 106(carboxylic_acid) > 60(amine_primary)
CC(C)CC(NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](C)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,2.6,22:35:53:73:106:60,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,L-Alanyl-L-aspartyl-L-serylglycyl-L-glutamylglycyl-L-aspartyl-L-phenylalanyl-L-leucyl-L-alanyl-L-glutamylglycylglycylglycyl-L-valyl-L-arginine (fibrinopeptide A),22:35:53:73:106:60,carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:carboxylic_acid:amine_primary,22(carboxylic_acid) > 35(carboxylic_acid) > 53(carboxylic_acid) > 73(carboxylic_acid) > 106(carboxylic_acid) > 60(amine_primary)
Nc1ccccc1C(O)=O,4.78,0:8,aniline:carboxylic_acid,2-Aminobenzoic acid (Anthranilic acid),8:0,carboxylic_acid:aniline,8(carboxylic_acid) > 0(aniline)
Nc1ccccc1C(O)=O,4.78,0:8,aniline:carboxylic_acid,2-Aminobenzoic acid (Anthranilic acid),8:0,carboxylic_acid:aniline,8(carboxylic_acid) > 0(aniline)
Nc1ccccc1C(O)=O,4.96,0:8,aniline:carboxylic_acid,2-Aminobenzoic acid (Anthranilic acid),8:0,carboxylic_acid:aniline,8(carboxylic_acid) > 0(aniline)
Nc1ccccc1C(O)=O,2.01,0:8,aniline:carboxylic_acid,2-Aminobenzoic acid (Anthranilic acid),8:0,carboxylic_acid:aniline,8(carboxylic_acid) > 0(aniline)
Nc1ccccc1C(O)=O,2.22,0:8,aniline:carboxylic_acid,2-Aminobenzoic acid (Anthranilic acid),8:0,carboxylic_acid:aniline,8(carboxylic_acid) > 0(aniline)
Nc1ccccc1C(O)=O,2.08,0:8,aniline:carboxylic_acid,2-Aminobenzoic acid (Anthranilic acid),8:0,carboxylic_acid:aniline,8(carboxylic_acid) > 0(aniline)
Nc1cccc(c1)C(O)=O,4.55,0:8,aniline:carboxylic_acid,3-Aminobenzoic acid,8:0,carboxylic_acid:aniline,8(carboxylic_acid) > 0(aniline)
Nc1cccc(c1)C(O)=O,4.76,0:8,aniline:carboxylic_acid,3-Aminobenzoic acid,8:0,carboxylic_acid:aniline,8(carboxylic_acid) > 0(aniline)
Nc1cccc(c1)C(O)=O,3.14,0:8,aniline:carboxylic_acid,3-Aminobenzoic acid,8:0,carboxylic_acid:aniline,8(carboxylic_acid) > 0(aniline)
Nc1cccc(c1)C(O)=O,3.08,0:8,aniline:carboxylic_acid,3-Aminobenzoic acid,8:0,carboxylic_acid:aniline,8(carboxylic_acid) > 0(aniline)
Nc1ccc(cc1)C(O)=O,4.69,0:8,aniline:carboxylic_acid,4-Aminobenzoic acid,8:0,carboxylic_acid:aniline,8(carboxylic_acid) > 0(aniline)
Nc1ccc(cc1)C(O)=O,4.87,0:8,aniline:carboxylic_acid,4-Aminobenzoic acid,8:0,carboxylic_acid:aniline,8(carboxylic_acid) > 0(aniline)
Nc1ccc(cc1)C(O)=O,2.5,0:8,aniline:carboxylic_acid,4-Aminobenzoic acid,8:0,carboxylic_acid:aniline,8(carboxylic_acid) > 0(aniline)
Nc1ccc(cc1)C(O)=O,2.41,0:8,aniline:carboxylic_acid,4-Aminobenzoic acid,8:0,carboxylic_acid:aniline,8(carboxylic_acid) > 0(aniline)
Nc1cc2ccccc2c(c1)C(O)=O,4.52,0:12,aniline:carboxylic_acid,3-Amino-1-naphthoic acid,12:0,carboxylic_acid:aniline,12(carboxylic_acid) > 0(aniline)
Nc1cc2ccccc2c(c1)C(O)=O,2.52,0:12,aniline:carboxylic_acid,3-Amino-1-naphthoic acid,12:0,carboxylic_acid:aniline,12(carboxylic_acid) > 0(aniline)
Nc1ccc(C(O)=O)c2ccccc12,4.84,0:6,aniline:carboxylic_acid,4-Amino-1-naphthoic acid,6:0,carboxylic_acid:aniline,6(carboxylic_acid) > 0(aniline)
Nc1ccc(C(O)=O)c2ccccc12,2.0,0:6,aniline:carboxylic_acid,4-Amino-1-naphthoic acid,6:0,carboxylic_acid:aniline,6(carboxylic_acid) > 0(aniline)
Nc1cccc2c1cccc2C(O)=O,4.44,0:12,aniline:carboxylic_acid,5-Amino-1-naphthoic acid,12:0,carboxylic_acid:aniline,12(carboxylic_acid) > 0(aniline)
Nc1cccc2c1cccc2C(O)=O,2.79,0:12,aniline:carboxylic_acid,5-Amino-1-naphthoic acid,12:0,carboxylic_acid:aniline,12(carboxylic_acid) > 0(aniline)
Nc1ccc2c(cccc2C(O)=O)c1,4.55,0:11,aniline:carboxylic_acid,6-Amino-1-naphthoic acid,11:0,carboxylic_acid:aniline,11(carboxylic_acid) > 0(aniline)
Nc1ccc2c(cccc2C(O)=O)c1,2.88,0:11,aniline:carboxylic_acid,6-Amino-1-naphthoic acid,11:0,carboxylic_acid:aniline,11(carboxylic_acid) > 0(aniline)
Nc1cccc2cccc(C(O)=O)c12,4.55,0:11,aniline:carboxylic_acid,8-Amino-1-naphthoic acid,11:0,carboxylic_acid:aniline,11(carboxylic_acid) > 0(aniline)
Nc1cccc2cccc(C(O)=O)c12,1.7,0:11,aniline:carboxylic_acid,8-Amino-1-naphthoic acid,11:0,carboxylic_acid:aniline,11(carboxylic_acid) > 0(aniline)
Nc1c(ccc2ccccc12)C(O)=O,4.96,0:12,aniline:carboxylic_acid,1-Amino-2-naphthoic acid,12:0,carboxylic_acid:aniline,12(carboxylic_acid) > 0(aniline)
Nc1c(ccc2ccccc12)C(O)=O,1.0,0:12,aniline:carboxylic_acid,1-Amino-2-naphthoic acid,12:0,carboxylic_acid:aniline,12(carboxylic_acid) > 0(aniline)
Nc1cc2ccccc2cc1C(O)=O,4.87,0:12,aniline:carboxylic_acid,3-Amino-2-naphthoic acid,12:0,carboxylic_acid:aniline,12(carboxylic_acid) > 0(aniline)
Nc1cc2ccccc2cc1C(O)=O,2.41,0:12,aniline:carboxylic_acid,3-Amino-2-naphthoic acid,12:0,carboxylic_acid:aniline,12(carboxylic_acid) > 0(aniline)
Nc1cc(cc2ccccc12)C(O)=O,4.49,0:12,aniline:carboxylic_acid,4-Amino-2-naphthoic acid,12:0,carboxylic_acid:aniline,12(carboxylic_acid) > 0(aniline)
Nc1cc(cc2ccccc12)C(O)=O,2.91,0:12,aniline:carboxylic_acid,4-Amino-2-naphthoic acid,12:0,carboxylic_acid:aniline,12(carboxylic_acid) > 0(aniline)
Nc1ccc(cc1C(O)=O)[S](O)(=O)=O,4.29,0:8,aniline:carboxylic_acid,2-Amino-5-sulfobenzoic acid,8:0,carboxylic_acid:aniline,8(carboxylic_acid) > 0(aniline)
Nc1ccc(cc1C(O)=O)[S](O)(=O)=O,1.6,0:8,aniline:carboxylic_acid,2-Amino-5-sulfobenzoic acid,8:0,carboxylic_acid:aniline,8(carboxylic_acid) > 0(aniline)
CNc1ccccc1C(O)=O,5.29,1:9,amine_secondary:carboxylic_acid,2-(Methylamino)benzoic acid,9:1,carboxylic_acid:amine_secondary,9(carboxylic_acid) > 1(amine_secondary)
CNc1ccccc1C(O)=O,2.0,1:9,amine_secondary:carboxylic_acid,2-(Methylamino)benzoic acid,9:1,carboxylic_acid:amine_secondary,9(carboxylic_acid) > 1(amine_secondary)
CCNc1ccccc1C(O)=O,5.7,2:10,amine_secondary:carboxylic_acid,2-(Ethylamino)benzoic acid,10:2,carboxylic_acid:amine_secondary,10(carboxylic_acid) > 2(amine_secondary)
CCNc1ccccc1C(O)=O,1.8,2:10,amine_secondary:carboxylic_acid,2-(Ethylamino)benzoic acid,10:2,carboxylic_acid:amine_secondary,10(carboxylic_acid) > 2(amine_secondary)
CN(C)c1ccccc1C(O)=O,1.6,1,tertiary_amine,2-(Dimethylamino)benzoic acid,1,tertiary_amine,1(tertiary_amine)
CN(C)c1ccc(cc1)C(O)=O,5.0,1,tertiary_amine,4-(Dimethylamino)benzoic acid,1,tertiary_amine,1(tertiary_amine)
CN(C)c1ccc(cc1)C(O)=O,2.57,1,tertiary_amine,4-(Dimethylamino)benzoic acid,1,tertiary_amine,1(tertiary_amine)
OCCNc1ccccc1C(O)=O,4.82,11:3,carboxylic_acid:amine_secondary,2-(2-Hydroxyethylamino)benzoic acid,11:3,carboxylic_acid:amine_secondary,11(carboxylic_acid) > 3(amine_secondary)
OCCNc1ccccc1C(O)=O,2.0,11:3,carboxylic_acid:amine_secondary,2-(2-Hydroxyethylamino)benzoic acid,11:3,carboxylic_acid:amine_secondary,11(carboxylic_acid) > 3(amine_secondary)
CN(CCO)c1ccccc1C(O)=O,8.24,1,tertiary_amine,2-(N-2-Hydroxyethyl-N-methylamino)benzoic acid,1,tertiary_amine,1(tertiary_amine)
CCN(CCO)c1ccccc1C(O)=O,8.99,2,tertiary_amine,2-(N-2-Hydroxyethyl-N-ethylamino)benzoic acid,2,tertiary_amine,2(tertiary_amine)
OCCNc1cc(ccc1C(O)=O)C(O)=O,4.73,11:14:3,carboxylic_acid:carboxylic_acid:amine_secondary,"2-(2-Hydroxyethylamino)benzene-1,4-dicarboxylic acid",11:14:3,carboxylic_acid:carboxylic_acid:amine_secondary,11(carboxylic_acid) > 14(carboxylic_acid) > 3(amine_secondary)
OCCNc1cc(ccc1C(O)=O)C(O)=O,3.4,11:14:3,carboxylic_acid:carboxylic_acid:amine_secondary,"2-(2-Hydroxyethylamino)benzene-1,4-dicarboxylic acid",11:14:3,carboxylic_acid:carboxylic_acid:amine_secondary,11(carboxylic_acid) > 14(carboxylic_acid) > 3(amine_secondary)
OCCNc1cc(ccc1C(O)=O)C(O)=O,1.4,11:14:3,carboxylic_acid:carboxylic_acid:amine_secondary,"2-(2-Hydroxyethylamino)benzene-1,4-dicarboxylic acid",11:14:3,carboxylic_acid:carboxylic_acid:amine_secondary,11(carboxylic_acid) > 14(carboxylic_acid) > 3(amine_secondary)
OCCN(CCO)c1cc(ccc1C(O)=O)C(O)=O,7.0,17:14,carboxylic_acid:carboxylic_acid,"2-[Bis(2-hydroxyethyl)amino]benzene-1,4-dicarboxylic acid",17:14,carboxylic_acid:carboxylic_acid,17(carboxylic_acid) > 14(carboxylic_acid)
OCCN(CCO)c1cc(ccc1C(O)=O)C(O)=O,3.1,17:14,carboxylic_acid:carboxylic_acid,"2-[Bis(2-hydroxyethyl)amino]benzene-1,4-dicarboxylic acid",17:14,carboxylic_acid:carboxylic_acid,17(carboxylic_acid) > 14(carboxylic_acid)
OCCNc1cc(C(O)=O)c(NCCO)cc1C(O)=O,6.74,8:18,carboxylic_acid:carboxylic_acid,"2,5-Bis(2-hydroxyethylamino)benzene-1,4-dicarboxylic acid",8:18,carboxylic_acid:carboxylic_acid,8(carboxylic_acid) > 18(carboxylic_acid)
OCCNc1cc(C(O)=O)c(NCCO)cc1C(O)=O,3.66,8:18,carboxylic_acid:carboxylic_acid,"2,5-Bis(2-hydroxyethylamino)benzene-1,4-dicarboxylic acid",8:18,carboxylic_acid:carboxylic_acid,8(carboxylic_acid) > 18(carboxylic_acid)
CCOC(=O)c1cc(NCCO)c(cc1NCCO)C(O)=O,5.84,20:8,carboxylic_acid:amine_secondary,"2,5-Bis(2-hydroxyethylamino)benzene-1,4-dicarboxylic acid monoethyl ester",20:8,carboxylic_acid:amine_secondary,20(carboxylic_acid) > 8(amine_secondary)
CCOC(=O)c1cc(NCCO)c(cc1NCCO)C(O)=O,2.1,20:8,carboxylic_acid:amine_secondary,"2,5-Bis(2-hydroxyethylamino)benzene-1,4-dicarboxylic acid monoethyl ester",20:8,carboxylic_acid:amine_secondary,20(carboxylic_acid) > 8(amine_secondary)
OCCNc1cc(C(O)=O)c(cc1C(O)=O)N(CCO)CCO,8.29,8:14,carboxylic_acid:carboxylic_acid,"2-Bis(2-hydroxyethyl)amino-5-(2-hydroxyethylamino)benzene-1,4-dicarboxylic acid",8:14,carboxylic_acid:carboxylic_acid,8(carboxylic_acid) > 14(carboxylic_acid)
OCCNc1cc(C(O)=O)c(cc1C(O)=O)N(CCO)CCO,3.65,8:14,carboxylic_acid:carboxylic_acid,"2-Bis(2-hydroxyethyl)amino-5-(2-hydroxyethylamino)benzene-1,4-dicarboxylic acid",8:14,carboxylic_acid:carboxylic_acid,8(carboxylic_acid) > 14(carboxylic_acid)
OCCN(CCO)c1cc(C(O)=O)c(cc1C(O)=O)N(CCO)CCO,7.9,11:17:0,carboxylic_acid:carboxylic_acid:alcohol,"2,5-Bis[bis(2-hydroxyethyl)amino]benzene-1,4-dicarboxylic acid",11:17:0,carboxylic_acid:carboxylic_acid:alcohol,11(carboxylic_acid) > 17(carboxylic_acid) > 0(alcohol)
OCCN(CCO)c1cc(C(O)=O)c(cc1C(O)=O)N(CCO)CCO,4.96,11:17:0,carboxylic_acid:carboxylic_acid:alcohol,"2,5-Bis[bis(2-hydroxyethyl)amino]benzene-1,4-dicarboxylic acid",11:17:0,carboxylic_acid:carboxylic_acid:alcohol,11(carboxylic_acid) > 17(carboxylic_acid) > 0(alcohol)
