smiles,true_pka,pred_pka,rmse,true_cla,pred_cla,acc,prec,rec,f1,is_train,pka_matrix,func_mapping,func_mapping_pred
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](Cc2ccccc2)C(O)=O,"[2.859999895095825, 7.659999847412109, 9.989999771118164]","[2.7978248596191406, 7.161477565765381, 10.217327117919922]",0.3183645470321946,"[[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(22, 2.86), (0, 7.66), (7, 9.99)]","{'2.86': 'COOH', '7.66': 'PrimaryAmine', '9.99': 'Phenol'}","{2.7978248596191406: 'COOH', 7.161477565765381: 'PrimaryAmine', 10.217327117919922: 'Phenol'}"
O[P](O)(=O)CCBr,"[1.600000023841858, 6.900000095367432]","[1.4484245777130127, 6.372020244598389]",0.3884184888390357,"[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(0, 1.6), (2, 6.9)]","{'1.6': 'Phosphate', '6.9': 'Phosphate'}","{1.4484245777130127: 'Phosphate', 6.372020244598389: 'Phosphate'}"
OC(=O)C[Te]CC(O)=O,"[3.259999990463257, 4.769999980926514]","[3.3255064487457275, 4.30944299697876]",0.3289406040399627,"[[1, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(0, 3.26), (7, 4.77)]","{'3.26': 'COOH', '4.77': 'COOH'}","{3.3255064487457275: 'COOH', 4.30944299697876: 'COOH'}"
NCCCCN,"[9.460000038146973, 10.720000267028809]","[8.856377601623535, 10.5806884765625]",0.4380455532499659,"[[1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(0, 9.46), (5, 10.72)]","{'9.46': 'PrimaryAmine', '10.72': 'PrimaryAmine'}","{8.856377601623535: 'PrimaryAmine', 10.5806884765625: 'PrimaryAmine'}"
CSCCN(CC(O)=O)CC(O)=O,"[2.0, 8.890000343322754]","[2.4209611415863037, 8.442212104797363]",0.4345817478689872,"[[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",0.9487179487179488,0.7222222222222222,1.0,0.8222222222222223,True,"[(7, 2.0), (4, 8.89)]","{'2.0': 'COOH', '8.89': 'TertiaryAmine'}","{2.4209611415863037: 'COOH', 8.442212104797363: 'TertiaryAmine'}"
CC(=C/C(O)=O)/C(O)=O,"[2.200000047683716, 5.599999904632568]","[2.6580722332000732, 5.135873794555664]",0.4611090809500991,"[[0, 0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(4, 2.2), (7, 5.6)]","{'2.2': 'COOH', '5.6': 'COOH'}","{2.6580722332000732: 'COOH', 5.135873794555664: 'COOH'}"
Cn1cncc1CC(NC(=O)CCN)C(O)=O,"[7.03000020980835, 9.329999923706055]","[7.967956066131592, 7.554165363311768]",1.4200967421284312,"[[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0], [0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",0.9215686274509804,0.611111111111111,0.8333333333333334,0.6888888888888888,True,"[(13, 7.03), (1, 9.33)]","{'7.03': 'PrimaryAmine', '9.33': 'ImidazoleLike'}","{7.967956066131592: 'PrimaryAmine', 7.554165363311768: 'ImidazoleLike'}"
NCC(=O)N[C@@H](CC(N)=O)C(O)=O,"[3.119999885559082, 8.119999885559082]","[2.886439561843872, 7.849873065948486]",0.2525063584254171,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(11, 3.12), (0, 8.12)]","{'3.12': 'COOH', '8.12': 'PrimaryAmine'}","{2.886439561843872: 'COOH', 7.849873065948486: 'PrimaryAmine'}"
Cc1ccc2ccc3ccc(C)nc3c2n1,[5.829999923706055],[5.533231258392334],0.2967686713691033,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",0.96875,0.75,1.0,0.8333333333333333,True,"[(15, 5.83)]",{'5.83': 'Pyridine'},{5.533231258392334: 'Pyridine'}
COCC(O)=O,[3.319999933242798],[3.4225542545318604],0.1025543201539048,"[[0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(4, 3.32)]",{'3.32': 'COOH'},{3.4225542545318604: 'COOH'}
Cc1ccc(N)c(N)c1,[4.789999961853027],[5.212405681610107],0.4224057214836217,"[[0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0]]",0.9444444444444444,0.75,1.0,0.8333333333333333,True,"[(5, 4.79)]",{'4.79': 'Aniline'},{5.212405681610107: 'Aniline'}
NCC(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(O)=O,[8.329999923706055],[7.624629497528076],0.7053704329509616,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",0.9814814814814814,0.75,1.0,0.8333333333333333,True,"[(0, 8.33)]",{'8.33': 'PrimaryAmine'},{7.624629497528076: 'PrimaryAmine'}
Nc1ccc(cc1)C(O)=O,"[2.5, 4.690000057220459]","[2.5290353298187256, 4.627910614013672]",0.0484672538640469,"[[1, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(8, 2.5), (0, 4.69)]","{'2.5': 'COOH', '4.69': 'Aniline'}","{2.5290353298187256: 'COOH', 4.627910614013672: 'Aniline'}"
C[C@@H](NC(=O)[C@@H](N)CCCCN)C(O)=O,"[2.890000104904175, 7.630000114440918, 10.520000457763672]","[3.1345107555389404, 7.822964191436768, 10.906327247619629]",0.2865129360986688,"[[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(13, 2.89), (6, 7.63), (11, 10.52)]","{'2.89': 'COOH', '7.63': 'PrimaryAmine', '10.52': 'PrimaryAmine'}","{3.1345107555389404: 'COOH', 7.822964191436768: 'PrimaryAmine', 10.906327247619629: 'PrimaryAmine'}"
OC(=O)CN(CC(O)=O)c1cccc(c1)N(CC(O)=O)CC(O)=O,"[2.0, 2.859999895095825, 5.070000171661377, 5.800000190734863]","[2.201719284057617, 3.52742600440979, 4.93418025970459, 5.694084167480469]",0.3591007969538026,"[[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",0.9333333333333332,0.62,1.0,0.7433333333333333,True,"[(0, 2.0), (7, 2.86), (18, 5.07), (22, 5.8)]","{'2.0': 'COOH', '2.86': 'COOH', '5.07': 'COOH', '5.8': 'COOH'}","{2.201719284057617: 'COOH', 3.52742600440979: 'COOH', 4.93418025970459: 'COOH', 5.694084167480469: 'COOH'}"
CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CN)C(O)=O,"[3.5199999809265137, 8.100000381469727]","[3.231503963470459, 8.012126922607422]",0.2132506694458966,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(19, 3.52), (17, 8.1)]","{'3.52': 'COOH', '8.1': 'PrimaryAmine'}","{3.231503963470459: 'COOH', 8.012126922607422: 'PrimaryAmine'}"
N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2ccc(O)cc2)C(O)=O,"[3.25, 7.230000019073486, 9.989999771118164]","[2.8214056491851807, 7.3418288230896, 10.317692756652832]",0.3181097772324878,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(22, 3.25), (0, 7.23), (18, 9.99)]","{'3.25': 'COOH', '7.23': 'PrimaryAmine', '9.99': 'Phenol'}","{2.8214056491851807: 'COOH', 7.3418288230896: 'PrimaryAmine', 10.317692756652832: 'Phenol'}"
N[C@H]1C(O)O[C@H](CO)[C@H](O)[C@@H]1O,[7.71999979019165],[6.881189823150635],0.8388099517658496,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(0, 7.72)]",{'7.72': 'PrimaryAmine'},{6.881189823150635: 'PrimaryAmine'}
C[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(O)=O,"[3.0399999618530273, 7.539999961853027, 10.1899995803833]","[3.1337125301361084, 7.6472392082214355, 10.843279838562012]",0.3860299883766035,"[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(18, 3.04), (2, 7.54), (11, 10.19)]","{'3.04': 'COOH', '7.54': 'PrimaryAmine', '10.19': 'PrimaryAmine'}","{3.1337125301361084: 'COOH', 7.6472392082214355: 'PrimaryAmine', 10.843279838562012: 'PrimaryAmine'}"
CC(N)C(=O)NC(C)(C)C(N)=O,[7.929999828338623],[7.428524971008301],0.5014748576946372,"[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(2, 7.93)]",{'7.93': 'PrimaryAmine'},{7.428524971008301: 'PrimaryAmine'}
OC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@@H]2CCCN2,"[3.1700000762939453, 9.149999618530273]","[3.2756807804107666, 8.674834251403809]",0.344202361701591,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(0, 3.17), (18, 9.15)]","{'3.17': 'COOH', '9.15': 'SecondaryAmine'}","{3.2756807804107666: 'COOH', 8.674834251403809: 'SecondaryAmine'}"
Oc1c(I)cc(I)c2cccnc12,[8.0],[6.802013874053955],1.197986130842702,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(0, 2.7), (0, 8.0)]","{'2.7': 'Phenol', '8.0': 'Phenol (guess)'}",{6.802013874053955: 'Phenol'}
N[C@@H](CO[P](O)(O)=O)C(O)=O,"[0.699999988079071, 2.140000104904175, 5.699999809265137, 9.800000190734863]","[1.2392644882202148, 3.065920829772949, 5.6844096183776855, 9.477563858032227]",0.5595408060706047,"[[1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(5, 0.7), (9, 2.14), (6, 5.7), (0, 9.8)]","{'0.7': 'PhosphonicAcid', '2.14': 'COOH', '5.7': 'PhosphonicAcid', '9.8': 'PrimaryAmine'}","{1.2392644882202148: 'PhosphonicAcid', 3.065920829772949: 'COOH', 5.6844096183776855: 'PhosphonicAcid', 9.477563858032227: 'PrimaryAmine'}"
Oc1ccc(cc1C=O)[S](O)(=O)=O,[6.929999828338623],[7.932807445526123],1.0028076097577792,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(0, 6.93)]",{'6.93': 'Phenol'},{7.932807445526123: 'Phenol'}
NCCCc1ccccc1,[10.319999694824219],[10.11133098602295],0.2086687110481062,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(0, 10.32)]",{'10.32': 'PrimaryAmine'},{10.11133098602295: 'PrimaryAmine'}
C[C@H](N)C(=O)N[C@@H](C)C(O)=O,"[3.2699999809265137, 8.149999618530273]","[2.977750062942505, 8.027905464172363]",0.223960927275488,"[[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(9, 3.27), (2, 8.15)]","{'3.27': 'COOH', '8.15': 'PrimaryAmine'}","{2.977750062942505: 'COOH', 8.027905464172363: 'PrimaryAmine'}"
CC(C)C[C@H](N)C(=O)NCC(=O)N[C@H](CC(C)C)C(O)=O,"[3.319999933242798, 7.789999961853027]","[3.3137972354888916, 7.994881629943848]",0.1449395932370885,"[[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(19, 3.32), (5, 7.79)]","{'3.32': 'COOH', '7.79': 'PrimaryAmine'}","{3.3137972354888916: 'COOH', 7.994881629943848: 'PrimaryAmine'}"
CCCCN1C=CC=C(O)C1=O,[9.0600004196167],[6.7376885414123535],2.322311927070735,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(9, 9.06)]",{'9.06': 'Phenol'},{6.7376885414123535: 'Phenol'}
CC1CCC(=C(C1)NO)N=O,[10.539999961853027],[8.378921508789062],2.16107842350646,"[[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(8, 10.54)]",{'10.54': 'NHydroxylamine'},{8.378921508789062: 'NHydroxylamine'}
CC(C)C[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(O)=O,"[3.4100000858306885, 7.300000190734863]","[3.2204697132110596, 7.720914363861084]",0.3264127059232332,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(18, 3.41), (9, 7.3)]","{'3.41': 'COOH', '7.3': 'PrimaryAmine'}","{3.2204697132110596: 'COOH', 7.720914363861084: 'PrimaryAmine'}"
CC(C)(N)C(=O)NC(C)(C)C(=O)NC(C)(C)C(N)=O,[7.760000228881836],[7.496901988983154],0.2630982410977812,"[[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,True,"[(3, 7.76)]",{'7.76': 'PrimaryAmine'},{7.496901988983154: 'PrimaryAmine'}
